"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","290","1,346,455","4","10,229","222","1,320,975","0","0","64","15,251"
"2.13","163","1,029,475","4","10,229","127","1,006,854","0","0","32","12,392"
"2.14","127","316,980","0","0","95","314,121","0","0","32","2,859"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
