"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","청주","야마구치현","2017-01-12","227","불검출","불검출","적합"
"48","청주","니가타현","2017-01-10","173","불검출","불검출","적합"
"49","청주","니가타현","2017-01-10","173","불검출","불검출","적합"
"50","청주","니가타현","2017-01-10","432","불검출","불검출","적합"
"51","국수","구마모토현","2016-12-28","619","불검출","불검출","적합"
"52","국수","구마모토현","2016-12-28","796","불검출","불검출","적합"
"53","혼합제제","오사카부","2017-01-23","30","불검출","불검출","적합"
"54","국수","구마모토현","2016-12-28","333","불검출","불검출","적합"
"55","소스류","히로시마현","2016-12-13","144","불검출","불검출","적합"
"56","청주","효고현","2017-01-06","12,096","불검출","불검출","적합"
"57","식초절임","도치기현","2017-01-20","18","불검출","불검출","적합"
"58","조미건어포류","훗카이도","2016-12-15","12","불검출","불검출","적합"
"59","혼합제제","와카야마현","2017-01-18","60","불검출","불검출","적합"
"60","빵류(케이크)","나가사키현","2016-12-10","377","불검출","불검출","적합"
"61","혼합제제","효고현","2017-01-19","500","불검출","불검출","적합"
"62","청주","니가타현","2017-01-12","1,944","불검출","불검출","적합"
"63","카레","나가노현","2016-12-08","400","불검출","불검출","적합"
"64","청주","니가타현","2017-01-06","389","불검출","불검출","적합"
"65","혼합제제","오사카부","2017-01-25","100","불검출","불검출","적합"
"66","과.채가공품","오카야마현","2016-11-04","9,600","불검출","불검출","적합"
"67","맥주","후쿠오카현","2016-12-29","100,800","불검출","불검출","적합"
"68","캔디류(양갱)","아이치현","2017-01-19","518","불검출","불검출","적합"
"69","혼합제제","와카야마현","2016-12-20","30","불검출","불검출","적합"
"70","소스류","히로시마현","2017-01-19","1,290","불검출","불검출","적합"
"71","맥주","오사카부","2016-12-19","19,031","불검출","불검출","적합"
"72","혼합제제","와카야마현","2016-12-27","30","불검출","불검출","적합"
"73","과자(스낵과자)","지바현","2017-01-25","1,008","불검출","불검출","적합"
"74","청주","니가타현","2017-01-11","86","불검출","불검출","적합"
"75","기타가공품","훗카이도","2016-12-06","21","불검출","불검출","적합"
"76","양조간장","효고현","2017-01-26","13,799","불검출","불검출","적합"
"77","고형차","교토부","2017-01-23","1,000","불검출","불검출","적합"
"78","과자(비스킷)","이바라키현","2017-01-13","262","불검출","불검출","적합"
"79","혼합제제","사이타마현","2017-01-25","60","불검출","불검출","적합"
"80","과자(쿠키)","도쿠시마현","2017-01-20","288","불검출","불검출","적합"
"81","혼합제제","오사카부","2017-01-26","34","불검출","불검출","적합"
