"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","51,128","-","-","-"
"1","냉동다랑어(눈다랑어,F,횟감) 중국","","2014-5-16","3,000","불검출","불검출","적합"
"2","냉동곤이(명태)","러시아","2014-5-16","1,200","불검출","불검출","적합"
"3","냉동곤이(명태)","러시아","2014-5-16","428","불검출","불검출","적합"
"4","냉동상어(청상아리)","대만","2014-5-16","24,750","불검출","불검출","적합"
"5","냉동명태(F)","러시아","2014-5-16","21,750","불검출","불검출","적합"
