"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","26건","-","-","39,474","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-5-15","1,954","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-5-15","6,500","불검출","불검출","적합"
"3","냉동다랑어(눈다랑어,목살) 태평양","","2014-5-15","1,610","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-5-15","2,307","불검출","불검출","적합"
"5","냉동다랑어(눈다랑어,F,횟감)","인도양","2014-5-15","800","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-5-15","200","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2014-5-15","52","불검출","불검출","적합"
"8","냉장돔(황돔)","야마구치현","2014-5-15","170","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-5-15","2,040","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2014-5-15","186","불검출","불검출","적합"
"11","냉장가오리","야마구치현","2014-5-15","144","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-5-15","63","불검출","불검출","적합"
"13","냉장갑오징어","야마구치현","2014-5-15","176","불검출","불검출","적합"
"14","활돔(참돔)","에히메현","2014-5-15","703","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-5-15","2,920","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-5-15","2,930","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2014-5-15","268","불검출","불검출","적합"
"18","냉장갈치","에히메현","2014-5-15","350","불검출","불검출","적합"
"19","냉장갈치","에히메현","2014-5-15","455","불검출","불검출","적합"
"20","냉장갑오징어","후쿠오카현","2014-5-15","1,360","불검출","불검출","적합"
"21","활장어(먹장어)","후쿠오카현","2014-5-15","2,008","불검출","불검출","적합"
"22","냉장갈치","에히메현","2014-5-15","616","불검출","불검출","적합"
"23","활우렁쉥이","홋카이도","2014-5-15","7,584","불검출","불검출","적합"
"24","활장어(먹장어)","후쿠오카현","2014-5-15","2,098","불검출","불검출","적합"
"25","활장어(먹장어)","야마구치현","2014-5-15","1,340","불검출","불검출","적합"
"26","활게(참게)","야마구치현","2014-5-15","640","불검출","불검출","적합"
