"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","12건","-","-","39,852","-","-","-"
"1","마른다랑어(가다랑어,훈제) 가고시마현","","2014-5-16","1,000","불검출","불검출","적합"
"2","활게(왕게)","홋카이도","2014-5-16","2,000","불검출","불검출","적합"
"3","냉장명태","홋카이도","2014-5-16","3,120","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2014-5-16","8,889","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2014-5-16","3,532","불검출","불검출","적합"
"6","냉장갑오징어","후쿠오카현","2014-5-16","1,360","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-5-16","13,586","불검출","불검출","적합"
"8","활돔(벵에돔)","나가사키현","2014-5-16","1,456","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-5-16","1,744","불검출","불검출","적합"
"10","냉장갈치","오이타현","2014-5-16","456","불검출","불검출","적합"
"11","활돔(돌돔)","나가사키현","2014-5-16","118","불검출","불검출","적합"
"12","활장어(먹장어)","야마구치현","2014-5-16","2,591","불검출","불검출","적합"
