"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","41건","-","-","272,193","-","-","-"
"1","활돔(참돔)","에히메현","2014-5-14","7,568","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-5-14","8,317","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-5-14","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-5-14","7,120","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-5-14","6,500","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-5-14","6,540","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-5-14","7,420","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-5-14","7,000","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2014-5-14","698","불검출","불검출","적합"
"10","활장어(먹장어)","후쿠이현","2014-5-14","700","불검출","불검출","적합"
"11","냉장돔(황돔)","야마구치현","2014-5-14","120","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2014-5-14","180","불검출","불검출","적합"
"13","활장어(먹장어)","나가사키현","2014-5-14","2,481","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-5-14","11,663","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2014-5-14","1,168","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-5-14","1,032","불검출","불검출","적합"
"17","냉장민어(수조기)","야마구치현","2014-5-14","90","불검출","불검출","적합"
"18","냉장민어(수조기)","야마구치현","2014-5-14","39","불검출","불검출","적합"
"19","냉장홍어","야마구치현","2014-5-14","310","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2014-5-14","1,120","불검출","불검출","적합"
"21","냉장준치","와카야마현","2014-5-14","72","불검출","불검출","적합"
"22","냉장민어(수조기)","야마구치현","2014-5-14","198","불검출","불검출","적합"
"23","냉장가오리","야마구치현","2014-5-14","100","불검출","불검출","적합"
"24","냉장가오리","나가사키현","2014-5-14","240","불검출","불검출","적합"
"25","냉장명태","홋카이도","2014-5-14","3,474","불검출","불검출","적합"
