"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","59,689","-","-","-"
"1","냉동가자미(검정가자미) 러시아","","2014-5-14","252","불검출","불검출","적합"
"2","냉동상어(귀상어)","베트남","2014-5-14","5,910","불검출","불검출","적합"
"3","냉동어란(명란)","러시아","2014-5-14","10,123","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2014-5-14","19,404","불검출","불검출","적합"
"5","냉동가자미(각시가자미) 러시아","","2014-5-14","24,000","불검출","불검출","적합"
