"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활바리(능성어)","에히메현","2018-03-20","1,395","불검출","불검출","적합"
"2","냉장준치","효고현","2018-03-20","1,050","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2018-03-20","2,081","불검출","불검출","적합"
"4","냉장갈치","에히메현","2018-03-20","440","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-03-20","1,950","불검출","불검출","적합"
"6","냉장갈치","후쿠오카현","2018-03-20","55","불검출","불검출","적합"
"7","냉장준치","구마모토현","2018-03-20","168","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2018-03-20","1,325","불검출","불검출","적합"
"9","냉장명태","홋카이도","2018-03-20","1,300","불검출","불검출","적합"
"10","냉장명태","홋카이도","2018-03-20","2,600","불검출","불검출","적합"
"11","냉장병어","오이타현","2018-03-20","176","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2018-03-20","10,144","불검출","불검출","적합"
"13","활돔(돌돔)","가나가와현","2018-03-20","1,499","불검출","불검출","적합"
"14","냉장돔(황돔)","후쿠오카현","2018-03-20","280","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2018-03-20","9,464","불검출","불검출","적합"
"16","냉동가자미","홋카이도","2018-03-20","600","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-03-20","1,300","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-03-20","5,200","불검출","불검출","적합"
"19","활돔(돌돔)","미에현","2018-03-20","1,208","불검출","불검출","적합"
"20","활돔(참돔)","고치현","2018-03-20","9,691","불검출","불검출","적합"
