"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-03-21","2,600","불검출","불검출","적합"
"2","냉장병어","오이타현","2018-03-21","355","불검출","불검출","적합"
"3","냉동기름치","태평양","2018-03-21","14,606","불검출","불검출","적합"
"4","냉동기름치","태평양","2018-03-21","3,963","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-03-21","1,300","불검출","불검출","적합"
"6","냉동기름치","태평양","2018-03-21","2,361","불검출","불검출","적합"
"7","냉장갈치","후쿠오카현","2018-03-21","300","불검출","불검출","적합"
"8","냉동기름치","태평양","2018-03-21","9,733","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2018-03-21","140","불검출","불검출","적합"
"10","활대합(북방대합)","홋카이도","2018-03-21","10,198","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2018-03-21","12,511","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-03-21","2,600","불검출","불검출","적합"
"13","활돔(참돔)","에히메현","2018-03-21","9,479","불검출","불검출","적합"
"14","냉장홍어","후쿠오카현","2018-03-21","735","불검출","불검출","적합"
"15","냉장명태","홋카이도","2018-03-21","2,600","불검출","불검출","적합"
"16","냉장명태","홋카이도","2018-03-21","1,170","불검출","불검출","적합"
"17","냉장홍어","야마구치현","2018-03-21","180","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-03-21","1,950","불검출","불검출","적합"
"19","활가리비","홋카이도","2018-03-21","7,271","불검출","불검출","적합"
"20","활게(참게)","후쿠오카현","2018-03-21","740","불검출","불검출","적합"
