"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"27","냉장홍어","홋카이도","2016-05-17","8,266","불검출","불검출","적합"
"28","냉장대구","홋카이도","2016-05-17","408","불검출","불검출","적합"
"29","냉장명태","홋카이도","2016-05-17","3,900","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2016-05-17","1,278","불검출","불검출","적합"
"31","활가리비","홋카이도","2016-05-17","6,988","불검출","불검출","적합"
"32","활돔(돌돔)","나가사키현","2016-05-17","1,273","불검출","불검출","적합"
"33","냉장갈치","와카야마현","2016-05-17","2,592","불검출","불검출","적합"
"34","냉장갈치","야마구치현","2016-05-17","1,010","불검출","불검출","적합"
"35","냉장갑오징어","후쿠오카현","2016-05-17","928","불검출","불검출","적합"
"36","냉장명태","홋카이도","2016-05-17","2,110","불검출","불검출","적합"
"37","활가리비","홋카이도","2016-05-17","14,078","불검출","불검출","적합"
"38","냉장갈치","오이타현","2016-05-17","2,330","불검출","불검출","적합"
"39","냉장명태","홋카이도","2016-05-17","3,612","불검출","불검출","적합"
"40","냉장명태","홋카이도","2016-05-17","1,800","불검출","불검출","적합"
"41","냉장명태","홋카이도","2016-05-17","3,612","불검출","불검출","적합"
"42","냉장갈치","에히메현","2016-05-17","784","불검출","불검출","적합"
"43","냉장갈치","와카야마현","2016-05-17","2,088","불검출","불검출","적합"
"44","냉장갈치","히로시마현","2016-05-17","1,000","불검출","불검출","적합"
"45","냉장돔(황돔)","후쿠오카현","2016-05-17","500","불검출","불검출","적합"
"46","활꼬막","사가현","2016-05-17","1,000","불검출","불검출","적합"
"47","활꼬막(새꼬막)","사가현","2016-05-17","600","불검출","불검출","적합"
"48","냉장명태","홋카이도","2016-05-17","3,812","불검출","불검출","적합"
"49","냉장홍어","홋카이도","2016-05-17","1,118","불검출","불검출","적합"
