"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","270","1,790,560","1","483","227","1,763,224","2","280","40","26,572"
"5.16","50","275,449","1","483","39","272,334","0","0","10","2,632"
"5.17","46","715,168","0","0","41","714,070","0","0","5","1,098"
"5.18","65","581,380","0","0","62","580,100","2","280","1","1,000"
"5.19","109","218,563","0","0","85","196,720","0","0","24","21,842"
"","","","","","","","","","",""
