"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","탄산음료","사가현","2016-04-19","2,880","불검출","불검출","적합"
"15","과자(비스킷)","아이치현","2016-04-05","2,040","불검출","불검출","적합"
"16","청주","아이치현","2016-04-05","173","불검출","불검출","적합"
"17","탄산음료","사가현","2016-04-20","7,200","불검출","불검출","적합"
"18","홍화황색소","사이타마현","2016-03-25","24","불검출","불검출","적합"
"19","혼합제제","나가노현","2016-04-18","500","불검출","불검출","적합"
"20","소주","미야자키현","2016-04-11","508","불검출","불검출","적합"
"21","탄산음료","사가현","2016-04-20","7,200","불검출","불검출","적합"
"22","기타가공품","미에현","2016-03-22","144","불검출","불검출","적합"
"23","기타가공품","사이타마현","2016-03-25","300","불검출","불검출","적합"
"24","소주","가고시마현","2016-03-22","259","불검출","불검출","적합"
"25","향신료조제품(고추
냉이가공품)","도쿄도","2016-04-25","3,960","불검출","불검출","적합"
"26","캔디류(사탕)","미에현","2016-03-28","634","불검출","불검출","적합"
"27","기타주류","와카야마현","2016-04-19","1,008","불검출","불검출","적합"
"28","캔디류(사탕)","기후현","2016-03-18","345","불검출","불검출","적합"
"29","혼합제제","효고현","2016-04-25","34","불검출","불검출","적합"
"30","혼합제제","오사카부","2016-04-21","300","불검출","불검출","적합"
"31","기타가공품","사이타마현","2016-03-25","150","불검출","불검출","적합"
"32","프로테아제(세균성)","효고현","2016-02-02","240","불검출","불검출","적합"
"33","맥주","후쿠오카현","2016-03-23","244,440","불검출","불검출","적합"
"34","청주","효고현","2016-04-08","6,912","불검출","불검출","적합"
"35","맥주","오사카부","2016-03-08","19,031","불검출","불검출","적합"
"36","볶은커피","아이치현","2016-03-15","35","불검출","불검출","적합"
"37","맥주","후쿠오카현","2016-03-30","201,600","불검출","불검출","적합"
"38","맥주","아이치현","2016-04-07","48,500","불검출","불검출","적합"
"39","고형차","후쿠오카현","2016-04-25","100","불검출","불검출","적합"
"40","맥주","후쿠오카현","2016-03-07","16,800","불검출","불검출","적합"
"41","맥주","후쿠오카현","2016-03-30","16,800","불검출","불검출","적합"
"42","청주","와카야마현","2016-04-21","216","불검출","불검출","적합"
"43","볶은커피","지바현","2016-03-02","12","불검출","불검출","적합"
"44","리큐르","와카야마현","2016-04-22","108","불검출","불검출","적합"
"45","볶은커피","아이치현","2016-03-25","10","불검출","불검출","적합"
"46","백설탕","후쿠오카현","2016-02-09","1,100","불검출","불검출","적합"
