"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2018-05-08","5,868","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2018-05-08","2,290","불검출","불검출","적합"
"3","활가리비","홋카이도","2018-05-08","3,108","불검출","불검출","적합"
"4","냉장쥐치","후쿠오카현","2018-05-08","2,520","불검출","불검출","적합"
"5","활가리비","홋카이도","2018-05-08","7,100","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2018-05-08","1,151","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2018-05-08","2,334","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2018-05-08","12,018","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2018-05-08","2,451","불검출","불검출","적합"
"10","활가리비","홋카이도","2018-05-08","3,498","불검출","불검출","적합"
"11","활전갱이(흑점줄전갱이)","에히메현","2018-05-08","937","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-05-08","7,000","불검출","불검출","적합"
"13","활가리비","홋카이도","2018-05-08","7,017","불검출","불검출","적합"
"14","냉장준치","후쿠오카현","2018-05-08","40","불검출","불검출","적합"
"15","활가리비","홋카이도","2018-05-08","6,960","불검출","불검출","적합"
"16","냉장민어(수조기)","후쿠오카현","2018-05-08","190","불검출","불검출","적합"
"17","활가리비","홋카이도","2018-05-08","6,955","불검출","불검출","적합"
"합계","","-","-","71,437","-","-","-"
