"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","386","2,392,440","2","6,030","298","2,290,411","5","304","81","95,695"
"4.30","115","699,246","2","6,030","105","671,997","1","45","7","21,174"
"5.1","111","840,144","0","0","91","807,062","2","166","18","32,916"
"5.2","81","97,826","0","0","52","90,954","2","93","27","6,779"
"5.3","79","755,224","0","0","50","720,398","0","0","29","34,826"
"","","","","","","","","","",""
