"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","청주","교토부","2016-03-04","2,073.6","불검출","불검출","적합"
"49","맥주","후쿠오카현","2016-02-04","261,900","불검출","불검출","적합"
"50","청주","교토부","2016-03-02","756","불검출","불검출","적합"
"51","청주","교토부","2016-03-07","2,073.6","불검출","불검출","적합"
"52","청주","교토부","2016-03-10","518.4","불검출","불검출","적합"
"53","혼합제제","효고현","2016-03-28","17","불검출","불검출","적합"
"54","혼합제제","오카야마현","2016-03-25","20","불검출","불검출","적합"
"55","맥주","후쿠오카현","2016-02-10","279,360","불검출","불검출","적합"
"56","맥주","후쿠오카현","2016-01-06","16,800","불검출","불검출","적합"
"57","맥주","후쿠오카현","2016-02-01","52,380","불검출","불검출","적합"
"58","캔디류(사탕)","야마나시현","2016-03-01","2,001.6","불검출","불검출","적합"
"59","캔디류(사탕)","야마나시현","2016-03-01","6,000","불검출","불검출","적합"
"60","맥주","구마모토현","2016-03-21","15,872","불검출","불검출","적합"
"61","맥주","후쿠오카현","2016-02-12","134,400","불검출","불검출","적합"
"62","맥주","후쿠오카현","2016-02-04","261,900","불검출","불검출","적합"
"63","맥주","후쿠오카현","2016-02-01","52,380","불검출","불검출","적합"
"64","맥주","후쿠오카현","2016-02-01","52,380","불검출","불검출","적합"
"65","녹차추출 물/알로
에전잎","기후현","2016-02-09","1,266","불검출","불검출","적합"
"66","혼합제제","도쿄도","2016-03-22","50","불검출","불검출","적합"
"67","혼합제제","도쿄도","2016-03-22","10","불검출","불검출","적합"
"68","식물성크림","교토부","2016-02-22","181","불검출","불검출","적합"
"69","건조효모","가나가와현","2016-02-19","30","불검출","불검출","적합"
"70","탄산수소암모늄","도야마현","2016-03-01","18,000","불검출","불검출","적합"
"71","맥주","후쿠오카현","2016-03-02","33,600","불검출","불검출","적합"
"72","맥주","후쿠오카현","2016-02-04","34,920","불검출","불검출","적합"
"73","소스류","에히메현","2016-03-31","960","불검출","불검출","적합"
"74","혼합제제","오사카부","2016-03-24","152","불검출","불검출","적합"
"75","혼합제제","효고현","2016-03-23","17","불검출","불검출","적합"
"76","과자(스낵과자)","효고현","2016-03-24","3,840","불검출","불검출","적합"
"77","양조간장","가가와현","2016-02-22","900","불검출","불검출","적합"
"78","양조간장","가가와현","2016-02-19","1,440","불검출","불검출","적합"
"79","혼합제제","사이타마현","2016-03-14","500","불검출","불검출","적합"
"80","혼합제제","오사카부","2016-03-28","100","불검출","불검출","적합"
"81","기타가공품","이바라키현","2016-03-16","27,000","불검출","불검출","적합"
