"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","카레","니가타현","2016-03-02","1,872","불검출","불검출","적합"
"15","빵류(파이)","훗카이도","2016-03-23","6,386.07","불검출","불검출","적합"
"16","카레","니가타현","2016-02-18","1,008","불검출","불검출","적합"
"17","과·채가공품","훗카이도","2016-02-26","11.3","불검출","불검출","적합"
"18","카레","니가타현","2016-01-26","480","불검출","불검출","적합"
"19","카레","니가타현","2016-01-26","720","불검출","불검출","적합"
"20","카레","니가타현","2016-01-25","240","불검출","불검출","적합"
"21","복합조미식품","도치기현","2016-01-07","576","불검출","불검출","적합"
"22","맥주","교토부","2016-03-25","20,664","불검출","불검출","적합"
"23","향신료조제품(고추
냉이가공품)","나가노현","2016-03-02","1,290","불검출","불검출","적합"
"24","즉석조리식품","나가노현","2016-03-22","1,451.5","불검출","불검출","적합"
"25","캔디류(사탕)","아이치현","2016-04-01","3,600","불검출","불검출","적합"
"26","캔디류(사탕)","아이치현","2016-04-01","1,920","불검출","불검출","적합"
"27","캔디류(사탕)","아이치현","2016-04-02","1,800","불검출","불검출","적합"
"28","볶은커피","오사카부","2016-02-25","2,661.2","불검출","불검출","적합"
"29","소스류","도치기현","2016-03-07","12,343.68","불검출","불검출","적합"
"30","과자(스낵과자)","가고시마현","2016-03-10","193.9","불검출","불검출","적합"
"31","캔디류(사탕)","아이치현","2016-03-30","288","불검출","불검출","적합"
"32","빵류(케이크)","훗카이도","2016-03-10","2,772","불검출","불검출","적합"
"33","조미건어포류","훗카이도","2016-03-07","9.9","불검출","불검출","적합"
"34","빵류(케이크)","훗카이도","2016-03-13","691.2","불검출","불검출","적합"
"35","소스류","지바현","2016-03-03","13,200","불검출","불검출","적합"
"36","준초콜릿","훗카이도","2016-03-31","24.19","불검출","불검출","적합"
"37","조미건어포류","훗카이도","2016-03-08","6.8","불검출","불검출","적합"
"38","빵류(케이크)","훗카이도","2016-03-17","604.8","불검출","불검출","적합"
"39","조미건어포류","아오모리현","2016-03-07","6.3","불검출","불검출","적합"
"40","과자(크래커)","아이치현","2016-02-29","88.2","불검출","불검출","적합"
"41","무기질","도야마현","2016-04-04","97","불검출","불검출","적합"
"42","소스류","오카야마현","2016-04-04","502","불검출","불검출","적합"
"43","혼합장","야마나시현","2016-03-23","4,200","불검출","불검출","적합"
"44","기타천연착향료","효고현","2016-03-23","51","불검출","불검출","적합"
"45","카레","아이치현","2016-01-26","240","불검출","불검출","적합"
"46","카레","나라현","2016-02-08","4,000","불검출","불검출","적합"
"47","카레","도치기현","2016-02-03","4,140","불검출","불검출","적합"
