"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","253","749,014","9","183,673","199","528,992","0","0","45","36,349"
"11.23","100","148,520","5","39,780","85","103,472","0","0","10","5,268"
"11.24","153","600,494","4","143,893","114","425,520","0","0","35","31,081"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
