"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-11-21","7,100","적합","적합","적합"
"2","냉장명태","홋카이도","2018-11-21","1,300","적합","적합","적합"
"3","활가리비","홋카이도","2018-11-21","7,106","적합","적합","적합"
"4","냉장명태","홋카이도","2018-11-21","10,400","적합","적합","적합"
"5","활우렁쉥이","홋카이도","2018-11-21","8,816","적합","적합","적합"
"6","냉장돔(황돔)","나가사키현","2018-11-21","189","적합","적합","적합"
"7","냉동다랑어(눈다랑어,F,횟감)","대서양","2018-11-21","764","적합","적합","적합"
"8","냉장돔(황돔)","야마구치현","2018-11-21","220","적합","적합","적합"
"9","활가리비","홋카이도","2018-11-21","6,120","적합","적합","적합"
"10","활가리비","홋카이도","2018-11-21","7,475","적합","적합","적합"
"11","냉장홍어","홋카이도","2018-11-21","683","적합","적합","적합"
"12","냉장가오리","야마구치현","2018-11-21","804","적합","적합","적합"
"13","활우렁쉥이","홋카이도","2018-11-21","8,955","적합","적합","적합"
"14","활가리비","홋카이도","2018-11-21","6,993","적합","적합","적합"
"15","냉장홍어","야마구치현","2018-11-21","504","적합","적합","적합"
"16","냉장명태","홋카이도","2018-11-21","1,994","적합","적합","적합"
"17","냉동다랑어(눈다랑어,목살)","대서양","2018-11-21","600","적합","적합","적합"
"18","냉장명태","홋카이도","2018-11-21","3,900","적합","적합","적합"
"19","냉장홍어","홋카이도","2018-11-21","1,791","적합","적합","적합"
"20","활게(참게)","후쿠오카현","2018-11-21","860","적합","적합","적합"
