"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"80","청주","기후현","2018-08-22","22","불검출","불검출","적합"
"81","과자","사이타마현","2018-06-14","1,256","불검출","불검출","적합"
"82","혼합제제","시가현","2018-10-24","175","불검출","불검출","적합"
"83","두류가공품","시가현","2018-09-25","555","불검출","불검출","적합"
"84","탄산수소나트륨","이바라키현","2018-10-12","4,000","불검출","불검출","적합"
"85","글리세린지방산에
스테르","미에현","2018-09-05","105","불검출","불검출","적합"
"86","합성향료","도쿄도","2018-10-05","6","불검출","불검출","적합"
"87","밀크초콜릿","사이타마현","2018-09-05","1,729","불검출","불검출","적합"
"88","캔디류","효고현","2018-10-22","96","불검출","불검출","적합"
"89","초콜릿가공품","사이타마현","2018-09-18","403","불검출","불검출","적합"
"90","녹 차 추 출 물 / 알로
에전잎","기후현","2018-10-23","474","불검출","불검출","적합"
"91","키 토 산 / 키 토 올리
고당제품","교토부","2018-10-22","31","불검출","불검출","적합"
"92","청주","교토부","2018-10-18","86","불검출","불검출","적합"
"93","청주","교토부","2018-10-18","130","불검출","불검출","적합"
"94","가공두부","후쿠오카현","2018-10-18","12,060","불검출","불검출","적합"
"95","청주","효고현","2018-07-25","2,059","불검출","불검출","적합"
"96","프 로 테아 제 (세 균
성)","효고현","2018-09-26","960","불검출","불검출","적합"
"97","맥주","후쿠오카현","2018-09-28","638,928","불검출","불검출","적합"
"98","기타
수산물가공
품","효고현","2018-10-23","6,000","불검출","불검출","적합"
"99","기타
수산물가공
품","효고현","2018-10-16","437","불검출","불검출","적합"
"100","기타
수산물가공
품","효고현","2018-10-26","1,440","불검출","불검출","적합"
"101","청주","효고현","2018-10-19","27,648","불검출","불검출","적합"
"102","과자","아이치현","2018-09-24","293","불검출","불검출","적합"
"103","캔디류","아이치현","2018-09-26","686","불검출","불검출","적합"
"104","조미건어포","훗카이도","2018-08-31","100","불검출","불검출","적합"
"105","소주","미에현","2018-10-11","259","불검출","불검출","적합"
"106","청주","아이치현","2018-10-12","220","불검출","불검출","적합"
"107","청주","아이치현","2018-09-19","1,530","불검출","불검출","적합"
"108","청주","교토부","2018-10-02","864","불검출","불검출","적합"
"109","캔디류","나라현","2018-10-16","1,359","불검출","불검출","적합"
