"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장가오리","야마구치현","2018-11-22","140","적합","적합","적합"
"2","냉장명태","홋카이도","2018-11-22","2,660","적합","적합","적합"
"3","냉장홍어","홋카이도","2018-11-22","534","적합","적합","적합"
"4","활우렁쉥이","홋카이도","2018-11-22","8,711","적합","적합","적합"
"5","활우렁쉥이","홋카이도","2018-11-22","9,779","적합","적합","적합"
"6","냉장명태","홋카이도","2018-11-22","5,124","적합","적합","적합"
"7","활방어","에히메현","2018-11-22","5,993","적합","적합","적합"
"8","냉장홍어","홋카이도","2018-11-22","1,728","적합","적합","적합"
"9","활우렁쉥이","홋카이도","2018-11-22","8,983","적합","적합","적합"
"10","활우렁쉥이","홋카이도","2018-11-22","8,863","적합","적합","적합"
"11","냉장명태","홋카이도","2018-11-22","5,340","적합","적합","적합"
"12","냉동복어(검복)","홋카이도","2018-11-22","45,000","적합","적합","적합"
"13","활우렁쉥이","홋카이도","2018-11-22","16,525","적합","적합","적합"
"14","냉장홍어","홋카이도","2018-11-22","757","적합","적합","적합"
"15","활방어","에히메현","2018-11-22","5,900","적합","적합","적합"
"16","활가리비","홋카이도","2018-11-22","7,150","적합","적합","적합"
"17","냉장명태","홋카이도","2018-11-22","3,610","적합","적합","적합"
"18","냉장갈치","와카야마현","2018-11-22","1,144","적합","적합","적합"
"19","활우렁쉥이","홋카이도","2018-11-22","10,278","적합","적합","적합"
"20","냉장명태","홋카이도","2018-11-22","1,030","적합","적합","적합"
