"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","혼합제제","와카야마현","2018-10-15","15","불검출","불검출","적합"
"48","청주","효고현","2018-08-27","22","불검출","불검출","적합"
"49","청주","효고현","2018-09-21","216","불검출","불검출","적합"
"50","청주","효고현","2018-10-09","216","불검출","불검출","적합"
"51","맥주","후쿠오카현","2018-10-01","404,292","불검출","불검출","적합"
"52","맥주","후쿠오카현","2018-09-21","17,448","불검출","불검출","적합"
"53","로얄젤리제품","기후현","2018-09-27","31","불검출","불검출","적합"
"54","혼합제제","히로시마현","2018-10-23","15","불검출","불검출","적합"
"55","혼합제제","효고현","2018-10-15","15","불검출","불검출","적합"
"56","소스","도쿄도","2018-10-03","1,462","불검출","불검출","적합"
"57","소스","도쿄도","2018-10-05","1,066","불검출","불검출","적합"
"58","어묵","ETC","2018-09-16","1,800","불검출","불검출","적합"
"59","어묵","ETC","2018-10-16","6,174","불검출","불검출","적합"
"60","맥주","오이타현","2018-10-18","148,764","불검출","불검출","적합"
"61","기타 주류","구마모토현","2018-08-17","64,084","불검출","불검출","적합"
"62","떡류","미야자키현","2018-10-25","360","불검출","불검출","적합"
"63","떡류","미야자키현","2018-10-25","360","불검출","불검출","적합"
"64","떡류","미야자키현","2018-10-22","360","불검출","불검출","적합"
"65","떡류","미야자키현","2018-10-23","360","불검출","불검출","적합"
"66","떡류","미야자키현","2018-10-29","360","불검출","불검출","적합"
"67","떡류","미야자키현","2018-10-23","360","불검출","불검출","적합"
"68","떡류","미야자키현","2018-10-24","360","불검출","불검출","적합"
"69","준초콜릿","사이타마현","2018-09-19","166","불검출","불검출","적합"
"70","초콜릿가공품","오사카부","2018-10-12","4,032","불검출","불검출","적합"
"71","밀크초콜릿","오사카부","2018-10-15","154","불검출","불검출","적합"
"72","캔디류","시즈오카현","2018-10-01","184","불검출","불검출","적합"
"73","캔디류","시즈오카현","2018-10-04","184","불검출","불검출","적합"
"74","초콜릿가공품","사이타마현","2018-09-03","360","불검출","불검출","적합"
"75","초콜릿가공품","사이타마현","2018-09-10","336","불검출","불검출","적합"
"76","초콜릿가공품","사이타마현","2018-09-18","336","불검출","불검출","적합"
"77","과자","이바라키현","2018-09-21","693","불검출","불검출","적합"
"78","혼합제제","히로시마현","2018-10-24","15","불검출","불검출","적합"
"79","혼합제제","시가현","2018-10-24","50","불검출","불검출","적합"
