"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","혼합제제","나가노현","2018-09-14","498","불검출","불검출","적합"
"15","밀가루","후쿠오카현","2018-10-30","2,000","불검출","불검출","적합"
"16","곡류가공품","오사카부","2018-09-05","10","불검출","불검출","적합"
"17","밀가루","후쿠오카현","2018-10-03","1,000","불검출","불검출","적합"
"18","기타가공품","니가타현","2018-07-25","200","불검출","불검출","적합"
"19","고형차","교토부","2019-10-02","173","불검출","불검출","적합"
"20","고형차","교토부","2019-10-03","1,728","불검출","불검출","적합"
"21","고형차","교토부","2019-10-02","173","불검출","불검출","적합"
"22","기타가공품","이바라키현","2018-10-22","4,500","불검출","불검출","적합"
"23","기타가공품","이바라키현","2018-10-23","7,200","불검출","불검출","적합"
"24","유탕면","후쿠오카현","2018-09-25","217","불검출","불검출","적합"
"25","유탕면","후쿠오카현","2018-09-26","277","불검출","불검출","적합"
"26","과자","니가타현","2018-10-17","464","불검출","불검출","적합"
"27","소스","시즈오카현","2018-10-23","605","불검출","불검출","적합"
"28","유탕면","후쿠오카현","2018-09-26","155","불검출","불검출","적합"
"29","청주","훗카이도","2018-07-19","22","불검출","불검출","적합"
"30","청주","야마구치현","2018-08-20","14","불검출","불검출","적합"
"31","혼합제제","효고현","2018-10-25","34","불검출","불검출","적합"
"32","혼합제제","효고현","2018-10-25","34","불검출","불검출","적합"
"33","커피/건조","인도","2015-05-05","17,940","불검출","불검출","적합"
"34","청주","와카야마현","2018-10-29","389","불검출","불검출","적합"
"35","혼합제제","효고현","2018-10-25","17","불검출","불검출","적합"
"36","청주","야마가타현","2018-10-17","518","불검출","불검출","적합"
"37","청주","야마가타현","2018-10-19","216","불검출","불검출","적합"
"38","청주","와카야마현","2018-10-19","864","불검출","불검출","적합"
"39","청주","오카야마현","2018-10-01","864","불검출","불검출","적합"
"40","청주","야마가타현","2018-10-17","130","불검출","불검출","적합"
"41","청주","고치현","2018-10-01","259","불검출","불검출","적합"
"42","청주","야마가타현","2018-10-17","130","불검출","불검출","적합"
"43","커피/건조","콜롬비아","2018-03-07","6,026","불검출","불검출","적합"
"44","혼합제제","오카야마현","2018-10-26","45","불검출","불검출","적합"
"45","건어포","시즈오카현","2018-10-01","82","불검출","불검출","적합"
"46","준초콜릿","오사카부","2018-10-17","499","불검출","불검출","적합"
