"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","31건","-","-","116,277","-","-","-"
"1","활돔(참돔)","에히메현","2014-10-28","12,257","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-10-28","2,926","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-10-28","5,802","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-10-28","10,790","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-10-28","6,500","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-10-28","6,500","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-10-28","6,500","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-10-28","6,700","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-10-28","7,400","불검출","불검출","적합"
"10","활장어(먹장어)","나가사키현","2014-10-28","1,002","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-10-28","2,027","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-10-28","4,117","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-10-28","2,562","불검출","불검출","적합"
"14","냉장갈치","에히메현","2014-10-28","240","불검출","불검출","적합"
"15","냉장민어(수조기)","야마구치현","2014-10-28","135","불검출","불검출","적합"
"16","냉장준치","야마구치현","2014-10-28","48","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-10-28","6,400","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2014-10-28","4,624","불검출","불검출","적합"
"19","냉장가오리","야마구치현","2014-10-28","504","불검출","불검출","적합"
"20","냉장홍어","야마구치현","2014-10-28","528","불검출","불검출","적합"
"21","냉장홍어","홋카이도","2014-10-28","2,527","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2014-10-28","600","불검출","불검출","적합"
"23","냉장갈치","에히메현","2014-10-28","416","불검출","불검출","적합"
"24","냉장갈치","야마구치현","2014-10-28","684","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2014-10-28","1,200","불검출","불검출","적합"
"26","냉장명태","홋카이도","2014-10-28","5,500","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2014-10-28","1,208","불검출","불검출","적합"
"28","냉장명태","홋카이도","2014-10-28","3,000","불검출","불검출","적합"
"29","활우렁쉥이","홋카이도","2014-10-28","8,680","불검출","불검출","적합"
"30","활꼬막(새꼬막)","후쿠오카현","2014-10-28","2,460","불검출","불검출","적합"
"31","활꼬막(새꼬막)","후쿠오카현","2014-10-28","2,440","불검출","불검출","적합"
