"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","향신료조제품
(고추냉이가공품)","나가노현","2014-08-27","129","불검출","불검출","적합"
"18","드레싱","시즈오카현","2014-10-01","108","불검출","불검출","적합"
"19","드레싱","이시카와현","2014-09-16","6,600","불검출","불검출","적합"
"20","소스류","효고현","2014-07-29","60","불검출","불검출","적합"
"21","드레싱","시즈오카현","2014-10-02","240","불검출","불검출","적합"
"22","과자(스낵과자)","야마나시현","2014-10-02","221.76","불검출","불검출","적합"
"23","과자(쿠키)","니가타현","2014-10-06","144","불검출","불검출","적합"
"24","청주","교토부","2014-09-01","1,200","불검출","불검출","적합"
"25","기타천연착향료","시가현","2014-10-06","200","불검출","불검출","적합"
"26","기타천연착향료","시가현","2014-10-07","20","불검출","불검출","적합"
"27","혼합제제","시가현","2014-10-03","25","불검출","불검출","적합"
"28","혼합제제","시가현","2014-10-07","15","불검출","불검출","적합"
"29","빵류(그외 빵류)","돗토리현","2014-10-03","2,671","불검출","불검출","적합"
"30","합성착향료","효고현","2014-10-07","30","불검출","불검출","적합"
"31","혼합제제","효고현","2014-09-30","120","불검출","불검출","적합"
"32","혼합제제","효고현","2014-10-02","120","불검출","불검출","적합"
"33","혼합제제","효고현","2014-10-07","15","불검출","불검출","적합"
"34","혼합제제","효고현","2014-10-07","30","불검출","불검출","적합"
"35","종국","오사카부","2014-10-03","73.72","불검출","불검출","적합"
"36","종국","오사카부","2014-10-03","31.2","불검출","불검출","적합"
"37","혼합제제","효고현","2014-08-06","45","불검출","불검출","적합"
"38","혼합제제","효고현","2014-10-03","45","불검출","불검출","적합"
"39","혼합제제","효고현","2014-10-07","30","불검출","불검출","적합"
"40","혼합제제","효고현","2014-10-03","30","불검출","불검출","적합"
"41","혼합제제","효고현","2014-10-01","120","불검출","불검출","적합"
"42","혼합제제","시가현","2014-10-01","900","불검출","불검출","적합"
"43","합성착향료","사이타마현","2014-10-07","24","불검출","불검출","적합"
"44","추출식품","에히메현","2014-09-24","3,000","불검출","불검출","적합"
"45","장류절임","나가노현","2014-09-16","200","불검출","불검출","적합"
"46","식초절임","나가노현","2014-09-15","300","불검출","불검출","적합"
"47","과자(스낵과자)","미에현","2014-09-22","5,339.7","불검출","불검출","적합"
"48","과자(스낵과자)","미에현","2014-09-24","10,529.4","불검출","불검출","적합"
"49","맥주","후쿠오카현","2014-09-11","29,250","불검출","불검출","적합"
"50","기타가공품","이바라키현","2014-07-27","23","불검출","불검출","적합"
"51","복합조미식품","효고현","2014-10-06","750","불검출","불검출","적합"
"52","청주","후쿠오카현","2014-10-01","2,084.4","불검출","불검출","적합"
"53","청주","후쿠오카현","2014-10-09","2,700","불검출","불검출","적합"
"54","밀가루","후쿠오카현","2014-08-26","2,400","불검출","불검출","적합"
"55","밀가루","후쿠오카현","2014-09-22","1,000","불검출","불검출","적합"
"56","카레","시즈오카현","2014-09-05","430","불검출","불검출","적합"
