"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","127,537","-","-","-"
"1","활가리비","홋카이도","2014-10-30","6,940","불검출","불검출","적합"
"2","냉동상어(청상아리,F)","태평양","2014-10-30","5,643","불검출","불검출","적합"
"3","냉동다랑어(눈다랑어,목살) 태평양","","2014-10-30","900","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-10-30","542","불검출","불검출","적합"
"5","활꼬막(새꼬막)","후쿠오카현","2014-10-30","1,000","불검출","불검출","적합"
"6","활대합(북방대합)","홋카이도","2014-10-30","300","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2014-10-30","3,623","불검출","불검출","적합"
"8","냉동상어(청상아리)","대서양","2014-10-30","15,986","불검출","불검출","적합"
"9","냉동개복치(F)","대서양","2014-10-30","1,377","불검출","불검출","적합"
"10","냉동새치(돛새치)","대서양","2014-10-30","270","불검출","불검출","적합"
"11","냉동기름치","대서양","2014-10-30","6,924","불검출","불검출","적합"
"12","냉장돔(황돔)","나가사키현","2014-10-30","288","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-10-30","2,739","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-10-30","3,500","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-10-30","5,550","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2014-10-30","8,674","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-10-30","736","불검출","불검출","적합"
"18","냉장갈치","야마구치현","2014-10-30","475","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-10-30","9,032","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2014-10-30","3,514","불검출","불검출","적합"
"21","냉장전어","와카야마현","2014-10-30","176","불검출","불검출","적합"
"22","냉장홍어","야마구치현","2014-10-30","300","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2014-10-30","1,702","불검출","불검출","적합"
"24","활우렁쉥이","홋카이도","2014-10-30","8,618","불검출","불검출","적합"
"25","냉장갈치","오이타현","2014-10-30","130","불검출","불검출","적합"
