"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"58","맥주","오이타현","2014-08-29","49,266","불검출","불검출","적합"
"59","빵류(그외 빵류)","나가노현","2014-10-09","69","불검출","불검출","적합"
"60","과자(스낵과자)","나가노현","2014-10-09","109.8","불검출","불검출","적합"
"61","당류가공품","도치기현","2014-07-25","60","불검출","불검출","적합"
"62","곡류가공품","도쿄도","2014-09-19","283","불검출","불검출","적합"
"63","과자(스낵과자)","나가노현","2014-10-09","120","불검출","불검출","적합"
"64","글루타미나아제","아이치현","2014-09-29","601","불검출","불검출","적합"
"65","혼합제제","나가노현","2014-09-26","396","불검출","불검출","적합"
"66","과자(스낵과자)","나가노현","2014-10-09","120","불검출","불검출","적합"
"67","캔디류(사탕)","아이치현","2014-10-07","2,916","불검출","불검출","적합"
"68","캔디류(사탕)","아이치현","2014-10-08","200","불검출","불검출","적합"
"69","캔디류(젤리)","아이치현","2014-10-07","139.2","불검출","불검출","적합"
"70","캔디류(사탕)","아이치현","2014-10-01","201.6","불검출","불검출","적합"
"71","캔디류(사탕)","아이치현","2014-10-02","247.5","불검출","불검출","적합"
"72","캔디류(양갱)","도쿄도","2014-09-28","495","불검출","불검출","적합"
"73","캔디류(양갱)","도쿄도","2014-09-19","161.4","불검출","불검출","적합"
"74","어묵","시마네현","2014-10-01","2,580.6","불검출","불검출","적합"
"75","어묵","시마네현","2014-09-11","2,320","불검출","불검출","적합"
"76","어묵","시마네현","2014-09-18","426.8","불검출","불검출","적합"
"77","어묵","시마네현","2014-09-24","1,411.2","불검출","불검출","적합"
"78","어묵","시마네현","2014-09-11","1,200","불검출","불검출","적합"
"79","어묵","시마네현","2014-10-13","250","불검출","불검출","적합"
"80","캔디류(사탕)","아이치현","2014-09-24","116","불검출","불검출","적합"
"81","캔디류(젤리)","가나가와현","2014-09-12","302.4","불검출","불검출","적합"
"82","캔디류(사탕)","후쿠시마현","2014-09-12","864","불검출","불검출","적합"
"83","과자(비스킷)","오사카부","2014-10-09","280","불검출","불검출","적합"
"84","과자(스낵과자)","야마나시현","2014-10-03","112.5","불검출","불검출","적합"
"85","캔디류(사탕)","미에현","2014-09-10","633.6","불검출","불검출","적합"
"86","과자(스낵과자)","야마나시현","2014-10-03","79.2","불검출","불검출","적합"
"87","어묵","시마네현","2014-09-23","900","불검출","불검출","적합"
"88","캔디류(사탕)","미에현","2014-08-29","422.4","불검출","불검출","적합"
"89","캔디류(사탕)","미에현","2014-09-01","422.4","불검출","불검출","적합"
"90","캔디류(사탕)","미에현","2014-10-03","422.4","불검출","불검출","적합"
"91","혼합제제","나가노현","2014-09-05","200","불검출","불검출","적합"
"92","초콜릿가공품","니가타현","2014-10-03","158.4","불검출","불검출","적합"
"93","복합조미식품","효고현","2014-09-05","57.6","불검출","불검출","적합"
"94","과자(쿠키)","니가타현","2014-09-27","73.44","불검출","불검출","적합"
"95","캔디류(사탕)","아이치현","2014-10-07","94.32","불검출","불검출","적합"
"96","캔디류(사탕)","아이치현","2014-10-07","151.2","불검출","불검출","적합"
"97","캔디류(사탕)","아이치현","2014-09-25","223.8","불검출","불검출","적합"
"98","혼합제제","가나가와현","2014-09-29","2","불검출","불검출","적합"
