"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","15건","-","-","25,972","-","-","-"
"1","활돔(참돔)","에히메현","2014-7-21","2,980","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-7-21","7,739","불검출","불검출","적합"
"3","활백합(비너스백합)","홋카이도","2014-7-21","4,200","불검출","불검출","적합"
"4","냉동가리비(외투막)","홋카이도","2014-7-21","60","불검출","불검출","적합"
"5","냉동새치(황새치,F,횟감)","태평양","2014-7-21","623","불검출","불검출","적합"
"6","냉동돔(감성돔)","와카야마현","2014-7-21","3,220","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-7-21","2,260","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-7-21","505","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,F,횟감) 시즈오카현","","2014-7-21","45","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-7-21","1,608","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-7-21","1,596","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-7-21","204","불검출","불검출","적합"
"13","냉장홍어","야마구치현","2014-7-21","30","불검출","불검출","적합"
"14","냉장갈치","에히메현","2014-7-21","552","불검출","불검출","적합"
"15","냉장준치","구마모토현","2014-7-21","350","불검출","불검출","적합"
