"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","12건","-","-","43,440","-","-","-"
"1","활소라","나가사키현","2014-7-18","2,000","불검출","불검출","적합"
"2","활바리(능성어)","미에현","2014-7-18","1,398","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-7-18","6,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-7-18","6,500","불검출","불검출","적합"
"5","냉동다랑어(눈다랑어,목살)","대서양","2014-7-18","1,260","불검출","불검출","적합"
"6","활돔(벵에돔)","오이타현","2014-7-18","1,280","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2014-7-18","841","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-7-18","688","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-7-18","13,163","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2014-7-18","8,525","불검출","불검출","적합"
"11","활장어(먹장어)","시즈오카현","2014-7-18","1,745","불검출","불검출","적합"
"12","냉동새우살","도야마현","2014-7-18","40","불검출","불검출","적합"
