"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"68","빵류(그외 빵류)","효고현","2014-06-02","52.8","불검출","불검출","적합"
"69","초콜릿가공품","오사카부","2014-06-12","1,260","불검출","불검출","적합"
"70","홍국적색소","교토부","2014-06-25","90","불검출","불검출","적합"
"71","빵류(그외 빵류)","돗토리현","2014-06-24","2,671","불검출","불검출","적합"
"72","혼합제제","오사카부","2014-06-19","50","불검출","불검출","적합"
"73","혼합제제","효고현","2014-06-24","1,080","불검출","불검출","적합"
"74","과자(스낵과자)","미에현","2014-06-07","9,272.1","불검출","불검출","적합"
"75","과자(스낵과자)","미에현","2014-06-10","1,276.2","불검출","불검출","적합"
"76","과자(스낵과자)","미에현","2014-06-17","720","불검출","불검출","적합"
"77","과자(스낵과자)","미에현","2014-06-03","720","불검출","불검출","적합"
"78","혼합제제","효고현","2014-06-30","34","불검출","불검출","적합"
"79","과자(스낵과자)","미에현","2014-06-10","3,589.1","불검출","불검출","적합"
"80","과자(스낵과자)","미에현","2014-06-23","6,425.1","불검출","불검출","적합"
"81","혼합제제","효고현","2014-07-01","17","불검출","불검출","적합"
"82","혼합제제","효고현","2014-06-25","1,560","불검출","불검출","적합"
"83","혼합제제","효고현","2014-06-13","3,000","불검출","불검출","적합"
"84","혼합제제","효고현","2014-07-01","17","불검출","불검출","적합"
"85","혼합제제","효고현","2014-07-01","170","불검출","불검출","적합"
"86","혼합제제","효고현","2014-06-30","51","불검출","불검출","적합"
"87","혼합제제","효고현","2014-07-01","17","불검출","불검출","적합"
"88","혼합제제","효고현","2014-07-01","238","불검출","불검출","적합"
"89","혼합제제","시가현","2014-07-01","20","불검출","불검출","적합"
"90","혼합제제","시가현","2014-07-02","50","불검출","불검출","적합"
"91","혼합제제","시가현","2014-07-01","20","불검출","불검출","적합"
"92","카르복시메틸셀룰
로오스나트륨","시마네현","2014-02-07","2,000","불검출","불검출","적합"
"93","전분가공품","효고현","2014-06-16","2,000","불검출","불검출","적합"
"94","혼합제제","효고현","2014-07-03","50","불검출","불검출","적합"
"95","혼합제제","시즈오카현","2014-06-16","475","불검출","불검출","적합"
"96","소스류","에히메현","2014-06-26","5,511.96","불검출","불검출","적합"
"97","혼합제제","시즈오카현","2014-06-16","150","불검출","불검출","적합"
"98","맥주","후쿠오카현","2014-06-02","82,200","불검출","불검출","적합"
"99","당류가공품","오카야마현","2014-06-02","8,000","불검출","불검출","적합"
"100","혼합제제","오카야마현","2014-06-03","290","불검출","불검출","적합"
"101","침출차","시마네현","2014-06-18","5,000.63","불검출","불검출","적합"
"102","당류가공품","오카야마현","2014-06-23","15,192","불검출","불검출","적합"
"103","혼합제제","시가현","2014-07-02","20","불검출","불검출","적합"
"104","혼합제제","시가현","2014-07-01","20","불검출","불검출","적합"
"105","혼합제제","시가현","2014-07-02","20","불검출","불검출","적합"
"106","소스류","오카야마현","2014-06-30","501","불검출","불검출","적합"
"107","고구마전분","가고시마현","2012-11-26","37,000","불검출","불검출","적합"
