"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","21건","-","-","99,297","-","-","-"
"1","활돔(참돔)","에히메현","2014-7-16","5,531","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-7-16","3,074","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-7-16","6,612","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-7-16","7,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-7-16","6,000","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-7-16","7,000","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,F,횟감)","대서양","2014-7-16","1,161","불검출","불검출","적합"
"8","냉장가오리","야마구치현","2014-7-16","156","불검출","불검출","적합"
"9","냉동갈치","와카야마현","2014-7-16","280","불검출","불검출","적합"
"10","냉동가리비(외투막)","홋카이도","2014-7-16","23,000","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-7-16","6,334","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-7-16","696","불검출","불검출","적합"
"13","냉장준치","와카야마현","2014-7-16","280","불검출","불검출","적합"
"14","냉장갈치","에히메현","2014-7-16","88","불검출","불검출","적합"
"15","냉동다랑어(참다랑어,F,횟감)","와카야마현","2014-7-16","50","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-7-16","7,168","불검출","불검출","적합"
"17","활장어(먹장어)","야마구치현","2014-7-16","1,897","불검출","불검출","적합"
"18","활장어(먹장어)","야마구치현","2014-7-16","218","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,목살) 시즈오카현","","2014-7-16","3,294","불검출","불검출","적합"
"20","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2014-7-16","2,178","불검출","불검출","적합"
"21","냉동돔(참돔)","나가사키현","2014-7-16","17,280","불검출","불검출","적합"
