"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수 중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수 중량(㎏)","","",""
"합계","192","994,703","1","2,040","136","945,966","3","1,864","52","44,833"
"4.17","79","170,744","1","2,040","40","141,785","1","1,236","37","25,683"
"4.18","113","823,959","-","-","96","804,181","2","628","15","19,150"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
