"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","된장","히로시마현","2014-04-11","120","불검출","불검출","적합"
"70","커피/건조","콜롬비아","2014-04-18","34,952.4","불검출","불검출","적합"
"71","카레","니가타현","2014-04-08","3,600","불검출","불검출","적합"
"72","카레","니가타현","2014-04-09","3,000","불검출","불검출","적합"
"73","카레","니가타현","2014-02-12","2,400","불검출","불검출","적합"
"74","카레","니가타현","2014-04-08","3,600","불검출","불검출","적합"
"75","카레","니가타현","2014-04-09","3,600","불검출","불검출","적합"
"76","카레","니가타현","2014-04-08","2,880","불검출","불검출","적합"
"77","카레","니가타현","2014-04-08","720","불검출","불검출","적합"
"78","청주","교토부","2014-04-02","18,295.2","불검출","불검출","적합"
"79","맥주","후쿠오카현","2014-04-18","16,800","불검출","불검출","적합"
"80","맥주","후쿠오카현","2014-03-19","67,200","불검출","불검출","적합"
"81","맥주","후쿠오카현","2014-03-01","46,475","불검출","불검출","적합"
"82","과자(스낵과자)","아이치현","2014-04-21","234","불검출","불검출","적합"
"83","당절임","구마모토현","2014-03-28","15.4","불검출","불검출","적합"
"84","당절임","구마모토현","2014-03-12","28.1","불검출","불검출","적합"
"85","과자(쿠키)","아이치현","2014-04-14","10.8","불검출","불검출","적합"
"86","과자(스낵과자)","아이치현","2014-04-11","5","불검출","불검출","적합"
"87","과자(스낵과자)","아이치현","2014-04-04","12.8","불검출","불검출","적합"
"88","과자(스낵과자)","가고시마현","2014-04-11","122.1","불검출","불검출","적합"
"89","과.채가공품","훗카이도","2014-04-16","4.8","불검출","불검출","적합"
"90","캔디류(사탕)","훗카이도","2014-03-27","16","불검출","불검출","적합"
"91","땅콩또는견과류가공품","후쿠오카현","2014-02-17","9.8","불검출","불검출","적합"
"92","혼합제제","효고현","2014-05-07","34","불검출","불검출","적합"
"93","액상차","후쿠이현","2014-03-28","276","불검출","불검출","적합"
"94","액상차","후쿠이현","2014-03-29","403.2","불검출","불검출","적합"
"95","기타천연착향료","사이타마현","2013-06-05","45","불검출","불검출","적합"
"96","기타가공품","와카야마현","2014-05-03","3,000","불검출","불검출","적합"
"97","국","오사카부","2014-04-23","50.4","불검출","불검출","적합"
"98","과자(스낵과자)","아이치현","2014-05-09","360","불검출","불검출","적합"
"99","카레","니가타현","2014-04-08","1,872","불검출","불검출","적합"
"100","카레","니가타현","2014-04-08","432","불검출","불검출","적합"
"101","곡류가공품","지바현","2014-03-26","90","불검출","불검출","적합"
"102","소스류","히로시마현","2014-03-06","80","불검출","불검출","적합"
"103","소스류","아오모리현","2014-02-03","480","불검출","불검출","적합"
"104","건어포류","에히메현","2014-04-22","540","불검출","불검출","적합"
"105","캔디류(젤리)","아이치현","2014-04-21","135.6","불검출","불검출","적합"
"106","청주","구마모토현","2014-02-01","545.4","불검출","불검출","적합"
"107","캔디류(젤리)","아이치현","2014-04-18","135.6","불검출","불검출","적합"
"108","유탕면류","이바라키현","2014-04-09","442.8","불검출","불검출","적합"
"109","유탕면류","이바라키현","2014-04-09","453.6","불검출","불검출","적합"
"110","혼합제제","효고현","2014-04-23","45","불검출","불검출","적합"
"111","소스류","훗카이도","2014-04-20","510","불검출","불검출","적합"
"112","과자(비스킷)","훗카이도","2014-04-26","124","불검출","불검출","적합"
"113","카레","나가노현","2014-04-16","8,910","불검출","불검출","적합"
"114","혼합제제","효고현","2014-04-24","75","불검출","불검출","적합"
"115","과자(비스킷)","훗카이도","2014-04-26","124","불검출","불검출","적합"
"116","혼합제제","효고현","2014-05-08","30","불검출","불검출","적합"
"117","혼합제제","효고현","2014-04-14","10","불검출","불검출","적합"
"118","혼합제제","효고현","2014-04-11","45","불검출","불검출","적합"
