"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","자당지방산에스테르","시가현","2014-03-06","2,400","불검출","불검출","적합"
"70","자당지방산에스테르","시가현","2014-03-17","500","불검출","불검출","적합"
"71","자당지방산에스테르","시가현","2014-03-20","300","불검출","불검출","적합"
"72","혼합제제","효고현","2014-04-28","102","불검출","불검출","적합"
"73","혼합제제","효고현","2014-04-28","17","불검출","불검출","적합"
"74","혼합제제","사이타마현","2014-04-29","450","불검출","불검출","적합"
"75","혼합제제","사이타마현","2014-01-17","500","불검출","불검출","적합"
"76","혼합제제","사이타마현","2014-04-30","18","불검출","불검출","적합"
"77","혼합제제","사이타마현","2013-07-12","270","불검출","불검출","적합"
"78","혼합제제","사이타마현","2014-03-14","180","불검출","불검출","적합"
"79","혼합제제","사이타마현","2014-04-30","14","불검출","불검출","적합"
"80","혼합제제","사이타마현","2014-04-30","100","불검출","불검출","적합"
"81","혼합제제","사이타마현","2014-04-30","50","불검출","불검출","적합"
"82","혼합제제","사이타마현","2014-04-30","50","불검출","불검출","적합"
"83","혼합제제","사이타마현","2014-04-29","35","불검출","불검출","적합"
"84","혼합제제","사이타마현","2014-04-25","140","불검출","불검출","적합"
"85","혼합제제","사이타마현","2014-04-17","70","불검출","불검출","적합"
"86","혼합제제","사이타마현","2014-03-03","105","불검출","불검출","적합"
"87","혼합제제","사이타마현","2014-04-22","200","불검출","불검출","적합"
"88","양조간장","지바현","2014-03-03","16,426.8","불검출","불검출","적합"
"89","혼합제제","효고현","2014-05-12","17","불검출","불검출","적합"
"90","혼합제제","효고현","2014-05-13","17","불검출","불검출","적합"
"91","프로테아제(세균성)","효고현","2014-02-21","480","불검출","불검출","적합"
"92","혼합제제","효고현","2014-04-25","17","불검출","불검출","적합"
"93","혼합제제","효고현","2014-04-24","10","불검출","불검출","적합"
"94","청주","니가타현","2014-05-01","129.6","불검출","불검출","적합"
"95","청주","니가타현","2014-04-10","86.4","불검출","불검출","적합"
"96","소주","니가타현","2014-01-23","95.04","불검출","불검출","적합"
"97","비타민C","도치기현","2014-03-07","359.27","불검출","불검출","적합"
"98","청주","니가타현","2014-05-02","86.4","불검출","불검출","적합"
"99","공액리놀레산","시즈오카현","2014-03-24","96.2","불검출","불검출","적합"
"100","비타민/무기질","시즈오카현","2014-03-14","43.37","불검출","불검출","적합"
"101","조미된장","아이치현","2014-04-30","7,000","불검출","불검출","적합"
"102","장류절임","미야자키현","2014-05-01","80","불검출","불검출","적합"
"103","조미된장","아이치현","2014-04-21","5,000","불검출","불검출","적합"
"104","조미된장","아이치현","2014-04-21","3,054","불검출","불검출","적합"
"105","밀가루","후쿠오카현","2014-04-09","3,200","불검출","불검출","적합"
"106","조미된장","아이치현","2014-04-28","2,835","불검출","불검출","적합"
"107","당절임","이바라키현","2014-05-01","40","불검출","불검출","적합"
"108","식초절임","도치기현","2014-05-01","18","불검출","불검출","적합"
"109","기타주류","야마구치현","2014-04-17","640","불검출","불검출","적합"
"110","혼합제제","사이타마현","2013-11-18","80","불검출","불검출","적합"
"111","복합조미식품","후쿠오카현","2014-05-10","300","불검출","불검출","적합"
"112","기타주류","야마구치현","2014-04-18","560","불검출","불검출","적합"
"113","복합조미식품","가나가와현","2013-10-27","100","불검출","불검출","적합"
