"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","","273  999,514","20","36,771","","182  908,983","6","1,042","65","52,718"
"5.26","160","370,150","12","35,800","111","310,474","2","500","35","23,376"
"5.27","113","629,364","8","971","71","598,509","4","542","30","29,342"
"5.28","","","","","","","","","",""
"5.29","","","","","","","","","",""
"5.30","","","","","","","","","",""
