"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","160","370,150","12","35,800","111","310,474","2","500","35","23,376"
"5.26","160","370,150","12","35,800","111","310,474","2","500","35","23,376"
"5.27","","","","","","","","","",""
"5.28","","","","","","","","","",""
"5.29","","","","","","","","","",""
"5.30","","","","","","","","","",""
