"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"106","초콜릿","훗카이도","2015-02-27","30","불검출","불검출","적합"
"107","볶은커피","지바현","2015-02-06","200","불검출","불검출","적합"
"108","초콜릿","훗카이도","2015-02-27","24","불검출","불검출","적합"
"109","초콜릿가공품","훗카이도","2015-02-27","359.1","불검출","불검출","적합"
"110","초콜릿가공품","훗카이도","2015-02-27","233.7","불검출","불검출","적합"
"111","과자(스낵과자)","니가타현","2015-02-12","306","불검출","불검출","적합"
"112","과자(스낵과자)","니가타현","2015-02-10","102","불검출","불검출","적합"
"113","캔디류(사탕)","후쿠시마현","2015-02-03","201.6","불검출","불검출","적합"
"114","캔디류(사탕)","후쿠시마현","2015-01-23","172.8","불검출","불검출","적합"
"115","과자(스낵과자)","시가현","2015-02-09","208.8","불검출","불검출","적합"
"116","복합조미식품","가고시마현","2015-01-06","90","불검출","불검출","적합"
"117","혼합제제","사이타마현","2015-02-12","32","불검출","불검출","적합"
"118","혼합제제","사이타마현","2015-02-11","140","불검출","불검출","적합"
"119","혼합제제","사이타마현","2015-02-10","300","불검출","불검출","적합"
"120","조제커피","효고현","2015-02-13","6,720","불검출","불검출","적합"
