"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","당류가공품","교토부","2014-12-02","110.7","불검출","불검출","적합"
"14","캔디류(젤리)","오사카부","2014-12-02","113.4","불검출","불검출","적합"
"15","초콜릿가공품","오사카부","2015-01-13","313.2","불검출","불검출","적합"
"16","기타가공품","도치기현","2014-12-22","200","불검출","불검출","적합"
"17","빵류(그외 빵류)","히로시마현","2015-02-17","1,061.42","불검출","불검출","적합"
"18","빵류(그외 빵류)","히로시마현","2015-02-25","493.02","불검출","불검출","적합"
"19","빵류(그외 빵류)","히로시마현","2015-02-15","825.55","불검출","불검출","적합"
"20","캔디류(사탕)","아이치현","2015-01-17","1,080","불검출","불검출","적합"
"21","캔디류(젤리)","아이치현","2015-01-21","128.4","불검출","불검출","적합"
"22","캔디류(젤리)","아이치현","2015-01-21","128.4","불검출","불검출","적합"
"23","맥주","후쿠오카현","2015-01-28","34,920","불검출","불검출","적합"
"24","맥주","후쿠오카현","2014-11-13","139,812","불검출","불검출","적합"
"25","맥주","후쿠오카현","2015-01-23","34,920","불검출","불검출","적합"
"26","맥주","후쿠오카현","2015-01-22","139,680","불검출","불검출","적합"
"27","맥주","후쿠오카현","2015-01-26","30,300","불검출","불검출","적합"
"28","맥주","후쿠오카현","2015-01-30","24,250","불검출","불검출","적합"
"29","청주","효고현","2015-01-26","2,700","불검출","불검출","적합"
"30","청주","효고현","2015-01-27","3,240","불검출","불검출","적합"
"31","청주","효고현","2015-01-09","734.4","불검출","불검출","적합"
"32","청주","효고현","2015-01-23","3,000","불검출","불검출","적합"
"33","소스류","지바현","2015-02-04","12,000","불검출","불검출","적합"
"34","소스류","에히메현","2015-02-13","504","불검출","불검출","적합"
"35","조미건어포류","야마나시현","2015-02-02","13.4","불검출","불검출","적합"
"36","소스류","에히메현","2015-02-10","704","불검출","불검출","적합"
"37","조미건어포류","야마나시현","2015-01-30","14.9","불검출","불검출","적합"
"38","곡류가공품","에히메현","2015-02-09","2,400","불검출","불검출","적합"
"39","전분가공품","에히메현","2015-02-16","5,000","불검출","불검출","적합"
"40","캔디류(사탕)","훗카이도","2015-01-08","21.8","불검출","불검출","적합"
"41","곡류가공품","에히메현","2015-02-12","2,000","불검출","불검출","적합"
"42","드레싱","지바현","2015-01-21","1,320","불검출","불검출","적합"
