"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","30건","-","-","96,585","-","-","-"
"1","활돔(참돔)","에히메현","2015-3-11","3,640","불검출","불검출","적합"
"2","활돔(강담돔)","오이타현","2015-3-11","1,248","불검출","불검출","적합"
"3","냉동새치(녹새치,F,횟감) 시즈오카현","","2015-3-11","633","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2015-3-11","2,207","불검출","불검출","적합"
"5","냉장홍어","야마구치현","2015-3-11","720","불검출","불검출","적합"
"6","활꼬막","후쿠오카현","2015-3-11","70","불검출","불검출","적합"
"7","냉장갈치","오이타현","2015-3-11","760","불검출","불검출","적합"
"8","냉장갈치","구마모토현","2015-3-11","1,105","불검출","불검출","적합"
"9","냉장갈치","오이타현","2015-3-11","1,288","불검출","불검출","적합"
"10","냉장갈치","후쿠오카현","2015-3-11","1,000","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2015-3-11","3,022","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2015-3-11","185","불검출","불검출","적합"
"13","냉장가오리","야마구치현","2015-3-11","90","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2015-3-11","728","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-3-11","13,778","불검출","불검출","적합"
"16","냉장명태","홋카이도","2015-3-11","10,265","불검출","불검출","적합"
"17","냉장민어(수조기)","야마구치현","2015-3-11","54","불검출","불검출","적합"
"18","냉장홍어","야마구치현","2015-3-11","336","불검출","불검출","적합"
"19","활가리비","홋카이도","2015-3-11","6,779","불검출","불검출","적합"
"20","냉장갈치","오이타현","2015-3-11","60","불검출","불검출","적합"
"21","냉장명태","홋카이도","2015-3-11","4,494","불검출","불검출","적합"
"22","냉장갈치","구마모토현","2015-3-11","1,280","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2015-3-11","1,231","불검출","불검출","적합"
"24","냉장명태","홋카이도","2015-3-11","4,368","불검출","불검출","적합"
"25","활돔(돌돔)","미에현","2015-3-11","568","불검출","불검출","적합"
