"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","9건","-","-","1,013,907","-","-","-"
"1","냉동대구(목살)","러시아","2015-3-11","9,435","불검출","불검출","적합"
"2","냉동꽁치","대만","2015-3-11","108,161","불검출","불검출","적합"
"3","냉동대구(목살)","러시아","2015-3-11","7,665","불검출","불검출","적합"
"4","냉동꽁치","대만","2015-3-11","213,466","불검출","불검출","적합"
"5","냉동꽁치","대만","2015-3-11","387,147","불검출","불검출","적합"
"6","냉동꽁치","대만","2015-3-11","31,075","불검출","불검출","적합"
"7","활장어(뱀장어)","태국","2015-3-11","150","불검출","불검출","적합"
"8","냉동고등어","대만","2015-3-11","48,000","불검출","불검출","적합"
"9","냉동명태","러시아","2015-3-11","208,808","불검출","불검출","적합"
