"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","160,358","-","-","-"
"1","활장어(뱀장어)","뉴질랜드","2015-3-6","450","불검출","불검출","적합"
"2","냉동곤이(명태)","러시아","2015-3-6","11,858","불검출","불검출","적합"
"3","냉동가자미(각시가자미) 러시아","","2015-3-6","147,048","불검출","불검출","적합"
"4","마른새우","중국","2015-3-6","1,002","불검출","불검출","적합"
