"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","215","711,564","0","0","159","696,882","1","26","55","14,656"
"3.9","120","155,983","0","0","86","147,357","1","26","33","8,600"
"3.10","95","555,581","0","0","73","549,525","0","0","22","6,056"
"3.11","","","","","","","","","",""
"3.12","","","","","","","","","",""
"3.13","","","","","","","","","",""
