"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","28건","-","-","63,802","-","-","-"
"1","활가리비","홋카이도","2015-4-15","7,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-4-15","7,540","불검출","불검출","적합"
"3","활장어(먹장어)","나가사키현","2015-4-15","1,442","불검출","불검출","적합"
"4","냉장명태","홋카이도","2015-4-15","6,760","불검출","불검출","적합"
"5","냉장홍어","야마구치현","2015-4-15","228","불검출","불검출","적합"
"6","활돔(돌돔)","나가사키현","2015-4-15","430","불검출","불검출","적합"
"7","활해삼","오이타현","2015-4-15","990","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-4-15","1,090","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-4-15","702","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-4-15","650","불검출","불검출","적합"
"11","냉장명태","홋카이도","2015-4-15","1,080","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2015-4-15","1,926","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2015-4-15","667","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2015-4-15","863","불검출","불검출","적합"
"15","냉장명태","홋카이도","2015-4-15","1,680","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2015-4-15","4,317","불검출","불검출","적합"
"17","활대합(북방대합)","홋카이도","2015-4-15","695","불검출","불검출","적합"
"18","활가리비","홋카이도","2015-4-15","6,853","불검출","불검출","적합"
"19","활돔(돌돔)","와카야마현","2015-4-15","219","불검출","불검출","적합"
"20","활돔(돌돔)","오이타현","2015-4-15","185","불검출","불검출","적합"
"21","활가리비","홋카이도","2015-4-15","7,226","불검출","불검출","적합"
"22","활해삼","시즈오카현","2015-4-15","409","불검출","불검출","적합"
"23","냉장준치","구마모토현","2015-4-15","217","불검출","불검출","적합"
"24","냉장갈치","효고현","2015-4-15","40","불검출","불검출","적합"
"25","냉장명태","홋카이도","2015-4-15","4,121","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2015-4-15","5,212","불검출","불검출","적합"
"27","냉동새우살","도야마현","2015-4-15","60","불검출","불검출","적합"
"28","활게(참게)","야마구치현","2015-4-15","700","불검출","불검출","적합"
