"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","14건","-","-","91,594","-","-","-"
"1","활돔(참돔)","구마모토현","2015-4-17","11,826","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2015-4-17","11,848","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-4-17","6,500","불검출","불검출","적합"
"4","냉동가리비(외투막)","홋카이도","2015-4-17","17,060","불검출","불검출","적합"
"5","활바리(능성어)","고치현","2015-4-17","269","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-4-17","6,886","불검출","불검출","적합"
"7","활꼬막","사가현","2015-4-17","760","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-4-17","6,769","불검출","불검출","적합"
"9","냉장준치","야마구치현","2015-4-17","1,104","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2015-4-17","612","불검출","불검출","적합"
"11","냉동기름치","태평양","2015-4-17","13,950","불검출","불검출","적합"
"12","냉장명태","홋카이도","2015-4-17","11,050","불검출","불검출","적합"
"13","냉장준치","구마모토현","2015-4-17","2,000","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,목살) 대서양","","2015-4-17","960","불검출","불검출","적합"
