"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","냉면","구마모토현","2016-01-19","4,128","불검출","불검출","적합"
"15","건어포류","오사카부","2016-01-18","1,500","불검출","불검출","적합"
"16","이산화규소","도쿠시마현","2016-01-06","5,000","불검출","불검출","적합"
"17","청주","교토부","2015-12-25","4,608","불검출","불검출","적합"
"18","청주","교토부","2016-01-18","12,096","불검출","불검출","적합"
"19","청주","교토부","2016-01-14","3,402","불검출","불검출","적합"
"20","건어포류","가고시마현","2016-01-09","1,036","불검출","불검출","적합"
"21","건어포류","가고시마현","2016-01-09","75.6","불검출","불검출","적합"
"22","기타주류","히로시마현","2015-12-14","33,516","불검출","불검출","적합"
"23","기타주류","히로시마현","2015-12-14","13,759.2","불검출","불검출","적합"
"24","청주","니가타현","2016-01-09","864","불검출","불검출","적합"
"25","청주","니가타현","2016-01-06","172.8","불검출","불검출","적합"
"26","청주","니가타현","2015-09-17","2,160","불검출","불검출","적합"
"27","청주","니가타현","2016-01-04","864","불검출","불검출","적합"
"28","청주","효고현","2015-12-17","108","불검출","불검출","적합"
"29","청주","효고현","2016-01-13","324","불검출","불검출","적합"
"30","청주","효고현","2016-01-15","2,160","불검출","불검출","적합"
"31","청주","효고현","2015-12-18","43.2","불검출","불검출","적합"
"32","혼합제제","오카야마현","2016-01-14","45","불검출","불검출","적합"
"33","혼합제제","오카야마현","2016-01-22","450","불검출","불검출","적합"
"34","조미건어포류","사가현","2015-12-16","8.4","불검출","불검출","적합"
"35","과자(비스킷)","이바라키현","2015-12-11","80","불검출","불검출","적합"
"36","복합조미식품","효고현","2015-12-16","57.6","불검출","불검출","적합"
"37","과자(스낵과자)","시가현","2016-01-07","72","불검출","불검출","적합"
"38","소스류","후쿠오카현","2016-01-06","216","불검출","불검출","적합"
"39","준초콜릿","가나가와현","2015-11-01","201.6","불검출","불검출","적합"
"40","과자(비스킷)","니가타현","2016-01-08","120","불검출","불검출","적합"
"41","과자(비스킷)","니가타현","2016-01-12","94.8","불검출","불검출","적합"
"42","초콜릿가공품","이바라키현","2015-10-01","810","불검출","불검출","적합"
"43","소스류","사가현","2016-01-15","1,225","불검출","불검출","적합"
"44","소스류","사가현","2016-01-09","1,288","불검출","불검출","적합"
"45","소스류","사가현","2016-01-15","2,346","불검출","불검출","적합"
"46","분말셀룰로오스(분
말섬유소)","훗카이도","2015-12-24","5,400","불검출","불검출","적합"
"47","기타식용유지","지바현","2015-04-22","1,248","불검출","불검출","적합"
