"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","건5","-","-","105,720","-","-","-"
"1","냉동대구 목살(
)","러시아","2016-02-05","7,720","불검출","불검출","적합"
"2","냉동가자미
(
각시가자미
)","러시아","2016-02-05","20,000","불검출","불검출","적합"
"3","냉동가자미
(
각시가자미
)","러시아","2016-02-05","22,000","불검출","불검출","적합"
"4","냉동고등어","중국","2016-02-05","48,000","불검출","불검출","적합"
"5","냉동대구(F)","러시아","2016-02-05","8,000","불검출","불검출","적합"
