"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-10-31","3,900","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2017-10-31","4,313","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-10-31","2,500","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2017-10-31","8,650","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2017-10-31","7,792","불검출","불검출","적합"
"6","활바리(능성어)","에히메현","2017-10-31","958","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2017-10-31","2,952","불검출","불검출","적합"
"8","활가리비","홋카이도","2017-10-31","2,386","불검출","불검출","적합"
"9","활가리비","홋카이도","2017-10-31","4,675","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-10-31","2,500","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-10-31","5,188","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2017-10-31","10,606","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2017-10-31","4,794","불검출","불검출","적합"
"14","활가리비","홋카이도","2017-10-31","6,766","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2017-10-31","65","불검출","불검출","적합"
"16","냉장돔(황돔)","야마구치현","2017-10-31","350","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-10-31","9,325","불검출","불검출","적합"
"18","냉장돔(황돔)","후쿠오카현","2017-10-31","560","불검출","불검출","적합"
"19","냉장갈치","오이타현","2017-10-31","380","불검출","불검출","적합"
"20","냉장홍어","야마구치현","2017-10-31","240","불검출","불검출","적합"
