"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2017-10-11","4,238","불검출","불검출","적합"
"2","활가리비","홋카이도","2017-10-11","7,151","불검출","불검출","적합"
"3","활가리비","홋카이도","2017-10-11","7,392","불검출","불검출","적합"
"4","냉장갈치","오이타현","2017-10-11","40","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2017-10-11","8,475","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-10-11","3,828","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2017-10-11","2,757","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2017-10-11","8,972","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2017-10-11","9,455","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-10-11","5,098","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-10-11","8,465","불검출","불검출","적합"
"12","활가리비","홋카이도","2017-10-11","7,427","불검출","불검출","적합"
"13","활가리비","홋카이도","2017-10-11","6,991","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2017-10-11","6,474","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2017-10-11","120","불검출","불검출","적합"
"16","활가리비","홋카이도","2017-10-11","6,000","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-10-11","8,460","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-10-11","7,000","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2017-10-11","7,000","불검출","불검출","적합"
"20","냉장돔(참돔)","야마구치현","2017-10-11","185","불검출","불검출","적합"
