"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2017-12-18","7,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2017-12-18","6,992","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2017-12-18","5,122","불검출","불검출","적합"
"4","활꼬막(새꼬막)","후쿠오카현","2017-12-18","3,520","불검출","불검출","적합"
"5","활가리비","홋카이도","2017-12-18","7,055","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2017-12-18","381","불검출","불검출","적합"
"7","활방어","에히메현","2017-12-18","1,750","불검출","불검출","적합"
"8","활가리비","홋카이도","2017-12-18","7,320","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2017-12-18","3,849","불검출","불검출","적합"
"10","활꼬막(새꼬막)","후쿠오카현","2017-12-18","200","불검출","불검출","적합"
"합계","","-","-","43,189","-","-","-"
