"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","빵류(케이크)","후쿠오카현","2017-11-20","78","불검출","불검출","적합"
"14","빵류(케이크)","야마나시현","2017-11-01","66","불검출","불검출","적합"
"15","빵류(파이)","야마나시현","2017-11-23","107","불검출","불검출","적합"
"16","카레","니가타현","2017-10-06","4,320","불검출","불검출","적합"
"17","카레","니가타현","2017-10-05","3,600","불검출","불검출","적합"
"18","카레","니가타현","2017-10-06","2,880","불검출","불검출","적합"
"19","빵류(도넛)","기후현","2017-11-17","1,118","불검출","불검출","적합"
"20","패밀리밀크초콜릿","훗카이도","2017-11-20","148","불검출","불검출","적합"
"21","화이트초콜릿","훗카이도","2017-11-20","118","불검출","불검출","적합"
"22","화이트초콜릿","훗카이도","2017-11-20","74","불검출","불검출","적합"
"23","빵류(그외 빵류)","훗카이도","2017-11-20","432","불검출","불검출","적합"
"24","밀크초콜릿","훗카이도","2017-11-20","62","불검출","불검출","적합"
"25","준초콜릿","훗카이도","2017-11-20","62","불검출","불검출","적합"
"26","과자(쿠키)","훗카이도","2017-11-20","30","불검출","불검출","적합"
"27","곡류가공품","오사카부","2017-11-24","3,000","불검출","불검출","적합"
"28","곡류가공품","시즈오카현","","700","불검출","불검출","적합"
"29","혼합제제","오카야마현","2017-11-21","15","불검출","불검출","적합"
"30","혼합제제","오카야마현","2017-06-05","15","불검출","불검출","적합"
"31","혼합제제","오카야마현","2017-11-16","15","불검출","불검출","적합"
"32","alpha-아밀라아제
(세균성)","시가현","2017-10-06","400","불검출","불검출","적합"
"33","전분","가고시마현","2017-11-12","37,000","불검출","불검출","적합"
"34","혼합제제","효고현","2017-11-21","12,180","불검출","불검출","적합"
"35","전분","가고시마현","2016-10-08","37,000","불검출","불검출","적합"
"36","기타가공품","나가노현","2017-08-04","1,000","불검출","불검출","적합"
"37","과자(스낵과자)","이바라키현","2017-11-25","2,160","불검출","불검출","적합"
"38","과자(스낵과자)","이바라키현","2017-11-22","1,800","불검출","불검출","적합"
"39","과자(스낵과자)","이바라키현","2017-11-22","1,260","불검출","불검출","적합"
"40","기타가공품","시즈오카현","2017-11-06","627","불검출","불검출","적합"
"41","조미된장","훗카이도","2017-11-03","1,320","불검출","불검출","적합"
"42","청국장","훗카이도","2017-11-19","2,970","불검출","불검출","적합"
"43","소스류","훗카이도","2017-10-20","384","불검출","불검출","적합"
"44","소스류","훗카이도","2017-11-09","108","불검출","불검출","적합"
"45","위스키","오사카부","2017-11-16","5,544","불검출","불검출","적합"
