"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","196","669,579","2","31,200","168","603,417","3","769","23","34,194"
"10.02","56","441,261","0","0","51","418,909","0","0","5","22,352"
"10.10","17","13,164","0","0","16","12,552","0","0","1","612"
"10.11","19","34,278","0","0","17","24,282","0","0","2","9,996"
"10.12","104","180,876","2","31,200","84","147,674","3","769","15","1,234"
"","","","","","","","","","",""
