"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","1,243,977","-","-","-"
"1","냉동꽁치","대만","2016-10-26","245,803","불검출","불검출","적합"
"2","냉동고등어(F)","중국","2016-10-26","2,000","불검출","불검출","적합"
"3","냉동대구","러시아","2016-10-26","8,385","불검출","불검출","적합"
"4","냉동가자미","러시아","2016-10-26","2,494","불검출","불검출","적합"
"5","냉동명태","러시아","2016-10-26","879,157","불검출","불검출","적합"
"6","냉동곤이(명태)","러시아","2016-10-26","36,848","불검출","불검출","적합"
"7","냉동상어
(청상아리)","대만","2016-10-26","3,590","불검출","불검출","적합"
"8","냉동꽁치","대만","2016-10-26","45,100","불검출","불검출","적합"
"9","냉동명태(F)","러시아","2016-10-26","20,600","불검출","불검출","적합"
