"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","청주","도치기현","2018-12-10","86","불검출","불검출","적합"
"16","숙면","구마모토현","2018-12-17","4,500","불검출","불검출","적합"
"17","캔디류","나가노현","2018-12-01","403","불검출","불검출","적합"
"18","캔디류","나가노현","2018-12-01","403","불검출","불검출","적합"
"19","건면","구마모토현","2018-12-18","800","불검출","불검출","적합"
"20","즉석조리식품","나가노현","2018-11-06","23","불검출","불검출","적합"
"21","숙면","구마모토현","2018-12-14","198","불검출","불검출","적합"
"22","숙면","구마모토현","2018-11-27","403","불검출","불검출","적합"
"23","조림류","나가노현","2018-10-30","12","불검출","불검출","적합"
"24","숙면","구마모토현","2018-12-14","189","불검출","불검출","적합"
"25","숙면","구마모토현","2018-12-15","198","불검출","불검출","적합"
"26","숙면","구마모토현","2018-12-10","388","불검출","불검출","적합"
"27","유탕면","기후현","2018-11-07","46","불검출","불검출","적합"
"28","숙면","구마모토현","2018-12-05","428","불검출","불검출","적합"
"29","건면","구마모토현","2018-11-26","1,230","불검출","불검출","적합"
"30","유탕면","기후현","2018-11-07","78","불검출","불검출","적합"
"31","소스","미에현","2018-10-29","380","불검출","불검출","적합"
"32","건면","구마모토현","2018-11-30","798","불검출","불검출","적합"
"33","건면","구마모토현","2018-11-19","935","불검출","불검출","적합"
"34","소스","미에현","2018-09-06","108","불검출","불검출","적합"
"35","숙면","구마모토현","2018-12-17","3,440","불검출","불검출","적합"
"36","즉석조리식품","나가노현","2018-09-04","50","불검출","불검출","적합"
"37","즉석조리식품","나가노현","2018-11-05","13","불검출","불검출","적합"
"38","소스","나가노현","2018-10-18","150","불검출","불검출","적합"
"39","즉석조리식품","나가노현","2018-10-31","23","불검출","불검출","적합"
"40","빵류","나가노현","2018-12-14","112","불검출","불검출","적합"
"41","빵류","야마나시현","2018-12-03","393","불검출","불검출","적합"
"42","빵류","야마나시현","2018-12-06","130","불검출","불검출","적합"
"43","빵류","야마나시현","2018-12-05","512","불검출","불검출","적합"
"44","당류가공품","아이치현","2018-10-10","648","불검출","불검출","적합"
"45","당류가공품","아이치현","2018-10-11","486","불검출","불검출","적합"
"46","카레(커리)","니가타현","2018-11-29","1,120","불검출","불검출","적합"
"47","빵류","야마나시현","2018-12-05","765","불검출","불검출","적합"
"48","빵류","야마나시현","2018-12-07","646","불검출","불검출","적합"
"49","빵류","야마나시현","2018-12-02","295","불검출","불검출","적합"
