"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","565","2,037,422","0","0","537","1,955,835","4","3,285","24","78,301"
"1.7","120","196,074","0","0","110","170,408","0","0","10","25,666"
"1.8","145","609,290","0","0","135","596,035","2","2,121","8","11,134"
"1.9","109","368,730","0","0","106","333,930","0","0","3","34,800"
"1.10","88","711,533","0","0","84","704,742","1","90","3","6,701"
"1.11","103","151,795","0","0","102","150,720","1","1,074","0","0"
