"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-01-10","2,770","적합","적합","적합"
"2","냉동가오리","홋카이도","2019-01-10","22,600","적합","적합","적합"
"3","활장어(먹장어)","나가사키현","2019-01-10","2,300","적합","적합","적합"
"4","냉장홍어","홋카이도","2019-01-10","793","적합","적합","적합"
"5","냉장홍어","야마구치현","2019-01-10","216","적합","적합","적합"
"6","냉장명태","홋카이도","2019-01-10","1,610","적합","적합","적합"
"7","냉장갈치","오이타현","2019-01-10","416","적합","적합","적합"
"8","냉장준치","효고현","2019-01-10","210","적합","적합","적합"
"9","냉장갈치","후쿠오카현","2019-01-10","680","적합","적합","적합"
"10","활우렁쉥이","홋카이도","2019-01-10","8,526","적합","적합","적합"
"11","냉장갈치","오이타현","2019-01-10","550","적합","적합","적합"
"12","냉장명태","홋카이도","2019-01-10","2,810","적합","적합","적합"
"13","냉장명태","홋카이도","2019-01-10","2,000","적합","적합","적합"
"14","냉장명태","홋카이도","2019-01-10","1,618","적합","적합","적합"
"15","냉장갈치","효고현","2019-01-10","152","적합","적합","적합"
"16","냉장명태","홋카이도","2019-01-10","2,860","적합","적합","적합"
"17","냉장명태","홋카이도","2019-01-10","2,770","적합","적합","적합"
"18","냉동갈치","가나가와현","2019-01-10","11,672","적합","적합","적합"
"19","활우렁쉥이","홋카이도","2019-01-10","8,439","적합","적합","적합"
"20","냉장홍어","홋카이도","2019-01-10","2,845","적합","적합","적합"
