"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"49","빵류","나가노현","2018-12-14","210","불검출","불검출","적합"
"50","빵류","나가노현","2018-12-14","306","불검출","불검출","적합"
"51","과자","나가노현","2018-12-14","408","불검출","불검출","적합"
"52","과자","나가노현","2018-12-14","235","불검출","불검출","적합"
"53","빵류","나가노현","2018-12-14","110","불검출","불검출","적합"
"54","숙면","구마모토현","2018-11-26","150","불검출","불검출","적합"
"55","소스","군마현","2018-10-15","360","불검출","불검출","적합"
"56","숙면","구마모토현","2018-11-26","180","불검출","불검출","적합"
"57","캔디류","아이치현","2018-12-09","2,100","불검출","불검출","적합"
"58","향신료조제품","사이타마현","2018-10-10","250","불검출","불검출","적합"
"59","카레(커리)","니가타현","2018-11-02","400","불검출","불검출","적합"
"60","카레(커리)","니가타현","2018-10-22","400","불검출","불검출","적합"
"61","소스","지바현","2018-11-05","581","불검출","불검출","적합"
"62","소스","지바현","2018-11-22","151","불검출","불검출","적합"
"63","양조간장","지바현","2018-11-15","531","불검출","불검출","적합"
"64","소스","지바현","2018-11-29","1,960","불검출","불검출","적합"
"65","숙면","KAGAWA","2018-12-15","4,400","불검출","불검출","적합"
"66","소스","사이타마현","2018-10-12","151","불검출","불검출","적합"
"67","향신료조제품","사이타마현","2018-09-27","72","불검출","불검출","적합"
"68","청주","이와테현","2018-12-11","86","불검출","불검출","적합"
"69","소스","지바현","2018-10-05","44","불검출","불검출","적합"
"70","청주","히로시마현","2018-12-03","104","불검출","불검출","적합"
"71","숙면","구마모토현","2018-11-06","1,512","불검출","불검출","적합"
"72","숙면","구마모토현","2018-11-19","1,040","불검출","불검출","적합"
"73","건면","구마모토현","2018-11-19","394","불검출","불검출","적합"
"74","기타발효음료","미야자키현","2018-12-13","126","불검출","불검출","적합"
"75","청주","시가현","2018-11-22","173","불검출","불검출","적합"
"76","청주","시가현","2018-12-04","173","불검출","불검출","적합"
"77","청주","오이타현","2018-12-12","216","불검출","불검출","적합"
"78","당류가공품","후쿠오카현","2018-12-06","1,200","불검출","불검출","적합"
"79","초콜릿가공품","아이치현","2018-10-26","322","불검출","불검출","적합"
"80","청주","교토부","2018-12-04","32","불검출","불검출","적합"
"81","청주","교토부","2018-11-05","72","불검출","불검출","적합"
"82","청주","교토부","2018-12-18","108","불검출","불검출","적합"
"83","청주","교토부","2018-12-05","32","불검출","불검출","적합"
