"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-07-13","12,928","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2018-07-13","14,882","불검출","불검출","적합"
"3","냉장병어","오카야마현","2018-07-13","267","불검출","불검출","적합"
"4","냉장명태","홋카이도","2018-07-13","2,280","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2018-07-13","4,992","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-07-13","2,280","불검출","불검출","적합"
"7","활가리비","홋카이도","2018-07-13","6,990","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-07-13","14,140","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2018-07-13","651","불검출","불검출","적합"
"10","활가리비","홋카이도","2018-07-13","6,949","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-07-13","1,200","불검출","불검출","적합"
"12","활돔(벵에돔)","사가현","2018-07-13","1,000","불검출","불검출","적합"
"13","활가리비","홋카이도","2018-07-13","7,000","불검출","불검출","적합"
"14","활가리비","홋카이도","2018-07-13","7,300","불검출","불검출","적합"
"15","활돔(벵에돔)","사가현","2018-07-13","1,564","불검출","불검출","적합"
"16","냉장대구","홋카이도","2018-07-13","560","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-07-13","2,444","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-07-13","2,280","불검출","불검출","적합"
"19","냉장대구","홋카이도","2018-07-13","470","불검출","불검출","적합"
"합계","","-","-","90,177","-","-","-"
