"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"51","혼합제제","오사카부","2018-06-12","360","불검출","불검출","적합"
"52","혼합제제","오사카부","2018-05-21","105","불검출","불검출","적합"
"53","혼합제제","가나가와현","2018-05-28","400","불검출","불검출","적합"
"54","소주","가고시마현","2018-05-09","91","불검출","불검출","적합"
"55","청주","지바현","2018-06-14","270","불검출","불검출","적합"
"56","소주","구마모토현","2018-04-25","91","불검출","불검출","적합"
"57","소주","구마모토현","2018-04-18","91","불검출","불검출","적합"
"58","향신료조제품","후쿠오카현","2018-05-24","120","불검출","불검출","적합"
"59","탄산칼슘","오카야마현","2018-06-20","17,000","불검출","불검출","적합"
"60","커피/건조","브라질","2018-05-28","51,480","불검출","불검출","적합"
"61","소스","히로시마현","2018-05-07","18,900","불검출","불검출","적합"
"62","소스","히로시마현","2018-05-23","252","불검출","불검출","적합"
"63","개별인정형
건강기능식품","도야마현","2018-05-11","407","불검출","불검출","적합"
"64","토마토케첩","아이치현","2018-04-20","350","불검출","불검출","적합"
"65","기타 주류","구마모토현","2018-05-18","66,595","불검출","불검출","적합"
"66","혼합제제","오사카부","2018-06-05","1,100","불검출","불검출","적합"
"67","곡류가공품","히로시마현","2018-06-05","24,245","불검출","불검출","적합"
"68","청주","지바현","2018-06-13","358","불검출","불검출","적합"
"69","과자","아이치현","2018-06-01","30","불검출","불검출","적합"
"70","떡류","니가타현","","4,800","불검출","불검출","적합"
"71","떡류","니가타현","","3,050","불검출","불검출","적합"
"72","기타 수산물가공품","후쿠시마현","2018-04-05","240","불검출","불검출","적합"
"73","어묵","야마구치현","2018-05-28","2,010","불검출","불검출","적합"
"74","어묵","ETC","2018-05-21","5,088","불검출","불검출","적합"
"75","어묵","ETC","2018-05-27","2,940","불검출","불검출","적합"
"76","소스","나가사키현","2018-05-19","4,305","불검출","불검출","적합"
"77","건면","구마모토현","2018-05-23","200","불검출","불검출","적합"
"78","소스","야마나시현","2018-05-21","320","불검출","불검출","적합"
"79","숙면","구마모토현","2018-06-01","5,504","불검출","불검출","적합"
"80","과자","이바라키현","2018-06-08","897","불검출","불검출","적합"
"81","과자","이바라키현","2018-06-08","600","불검출","불검출","적합"
"82","숙면","구마모토현","2018-05-24","88","불검출","불검출","적합"
"83","건면","구마모토현","2018-05-17","369","불검출","불검출","적합"
"84","캔디류","야마구치현","2018-03-19","672","불검출","불검출","적합"
