"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-07-12","7,252","불검출","불검출","적합"
"2","활가리비","홋카이도","2018-07-12","7,000","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2018-07-12","3,135","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-07-12","6,925","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2018-07-12","2,369","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-07-12","2,264","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-07-12","1,272","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-07-12","7,238","불검출","불검출","적합"
"9","활농어","에히메현","2018-07-12","3,538","불검출","불검출","적합"
"10","활가리비","홋카이도","2018-07-12","6,988","불검출","불검출","적합"
"11","냉장명태","홋카이도","2018-07-12","2,052","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2018-07-12","424","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,목살)","인도양","2018-07-12","224","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,목살)","인도양","2018-07-12","175","불검출","불검출","적합"
"15","냉동명태","홋카이도","2018-07-12","23,250","불검출","불검출","적합"
"16","활가리비","홋카이도","2018-07-12","7,300","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,F,횟감)","인도양","2018-07-12","430","불검출","불검출","적합"
"18","냉동다랑어(눈다랑어,F,횟감)","인도양","2018-07-12","285","불검출","불검출","적합"
"19","활가리비","홋카이도","2018-07-12","6,972","불검출","불검출","적합"
"20","활가리비","홋카이도","2018-07-12","6,966","불검출","불검출","적합"
