"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","13,803","-","-","-"
"1","냉동다랑어(눈다
랑어,F,횟감)","세이셸","2017-04-10","1,350","불검출","불검출","적합"
"2","냉동곤이(명태)","러시아","2017-04-10","11,453","불검출","불검출","적합"
"3","냉동다랑어(황다
랑어,F,횟감)","대만","2017-04-10","1,000","불검출","불검출","적합"
