"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","89,331","-","-","-"
"1","활돔(참돔)","에히메현","2017-04-06","2,918","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2017-04-06","2,877","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2017-04-06","20,188","불검출","불검출","적합"
"4","냉 장 전 갱 이 ( 흑 점
줄전갱이)","후쿠오카현 2017-04-06","","8","불검출","불검출","적합"
"5","냉장방어(잿방어)","후쿠오카현 2017-04-06","","28","불검출","불검출","적합"
"6","냉장돔(금눈돔)","후쿠오카현 2017-04-06","","13","불검출","불검출","적합"
"7","냉장돔(벤자리)","후쿠오카현 2017-04-06","","6","불검출","불검출","적합"
"8","냉 장 전 갱 이 ( 갈 전
갱이)","구마모토현 2017-04-06","","101","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-04-06","3,148","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-04-06","1,950","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-04-06","3,600","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-04-06","500","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2017-04-06","636","불검출","불검출","적합"
"14","냉장대구","홋카이도","2017-04-06","840","불검출","불검출","적합"
"15","냉장갈치","히로시마현 2017-04-06","","224","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-04-06","1,200","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-04-06","1,200","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-04-06","1,200","불검출","불검출","적합"
"19","냉장갈치","에히메현","2017-04-06","448","불검출","불검출","적합"
"20","냉 동 다 랑 어 ( 남 방
참다랑어)","인도양","2017-04-06","7,404","불검출","불검출","적합"
"21","냉장갈치","효고현","2017-04-06","72","불검출","불검출","적합"
"22","활꼬막","사가현","2017-04-06","400","불검출","불검출","적합"
"23","냉장갈치","오이타현","2017-04-06","945","불검출","불검출","적합"
"24","냉장명태","홋카이도","2017-04-06","5,410","불검출","불검출","적합"
