"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"26","냉장명태","홋카이도","2017-04-04","1,164","불검출","불검출","적합"
"27","냉장대구","홋카이도","2017-04-04","2,000","불검출","불검출","적합"
"28","냉장대구","홋카이도","2017-04-04","2,600","불검출","불검출","적합"
"29","냉장홍어","홋카이도","2017-04-04","100","불검출","불검출","적합"
"30","냉장명태","홋카이도","2017-04-04","1,092","불검출","불검출","적합"
"31","냉장대구","홋카이도","2017-04-04","1,870","불검출","불검출","적합"
"32","냉장대구","홋카이도","2017-04-04","1,650","불검출","불검출","적합"
"33","냉장갈치","에히메현","2017-04-04","1,560","불검출","불검출","적합"
"34","냉장갈치","효고현","2017-04-04","392","불검출","불검출","적합"
"35","냉장갈치","에히메현","2017-04-04","1,215","불검출","불검출","적합"
"36","냉장갈치","에히메현","2017-04-04","1,660","불검출","불검출","적합"
"37","냉장갈치","야마구치현 2017-04-04","","3,712","불검출","불검출","적합"
"38","냉장준치","야마구치현 2017-04-04","","2,368","불검출","불검출","적합"
"39","냉장병어","야마구치현 2017-04-04","","400","불검출","불검출","적합"
"40","냉장갈치","후쿠오카현 2017-04-04","","1,220","불검출","불검출","적합"
"41","냉장갈치","에히메현","2017-04-04","920","불검출","불검출","적합"
"42","냉장갈치","히로시마현 2017-04-04","","1,096","불검출","불검출","적합"
"43","활가리비","홋카이도","2017-04-04","7,000","불검출","불검출","적합"
"44","활돔(돌돔)","미에현","2017-04-04","580","불검출","불검출","적합"
"45","활해삼","시즈오카현 2017-04-04","","150","불검출","불검출","적합"
"46","활가리비","홋카이도","2017-04-04","14,400","불검출","불검출","적합"
"47","활가리비","홋카이도","2017-04-04","7,234","불검출","불검출","적합"
"48","활돔(벵에돔)","에히메현","2017-04-04","255","불검출","불검출","적합"
"49","활돔(돌돔)","미야자키현 2017-04-04","","1,035","불검출","불검출","적합"
"50","냉동가리비(외투막)","홋카이도","2017-04-04","15,600","불검출","불검출","적합"
"51","활가리비","홋카이도","2017-04-04","7,155","불검출","불검출","적합"
"52","활장어(먹장어)","후쿠이현","2017-04-04","1,460","불검출","불검출","적합"
"53","활가리비","홋카이도","2017-04-04","6,987","불검출","불검출","적합"
