"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동갈치","야마구치현","2017-12-22","4,500","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-12-22","2,600","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-12-22","1,300","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-12-22","3,306","불검출","불검출","적합"
"5","냉장병어","와카야마현","2017-12-22","156","불검출","불검출","적합"
"6","냉장명태","홋카이도","2017-12-22","2,010","불검출","불검출","적합"
"7","활방어","에히메현","2017-12-22","9,941","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2017-12-22","456","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2017-12-22","590","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-12-22","9,162","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-12-22","9,258","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2017-12-22","9,280","불검출","불검출","적합"
"13","냉장명태","홋카이도","2017-12-22","2,600","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-12-22","2,620","불검출","불검출","적합"
"15","활가리비","홋카이도","2017-12-22","6,479","불검출","불검출","적합"
"16","냉동아귀","홋카이도","2017-12-22","15,036","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-12-22","9,255","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-12-22","2,600","불검출","불검출","적합"
"19","활가리비","홋카이도","2017-12-22","7,120","불검출","불검출","적합"
"20","활가리비","홋카이도","2017-12-22","7,140","불검출","불검출","적합"
