"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","캔디류(사탕)","오사카부","2017-09-02","158","불검출","불검출","적합"
"48","혼합제제","가나가와현","2017-11-20","40","불검출","불검출","적합"
"49","혼합제제","가나가와현","2017-11-21","100","불검출","불검출","적합"
"50","맥주","오이타현","2017-10-19","2,376","불검출","불검출","적합"
"51","맥주","오이타현","2017-11-10","99,360","불검출","불검출","적합"
"52","고형차","교토부","2017-11-10","960","불검출","불검출","적합"
"53","맥주","오이타현","2017-10-21","7,000","불검출","불검출","적합"
"54","기타가공품","사이타마현","2017-11-22","9","불검출","불검출","적합"
"55","소스류","가나가와현","","275","불검출","불검출","적합"
"56","소스류","가나가와현","","263","불검출","불검출","적합"
"57","소스류","가나가와현","","263","불검출","불검출","적합"
"58","소스류","가나가와현","","820","불검출","불검출","적합"
"59","소스류","가나가와현","","1,661","불검출","불검출","적합"
"60","소스류","가나가와현","","282","불검출","불검출","적합"
"61","소스류","가나가와현","","1,762","불검출","불검출","적합"
"62","소스류","나가사키현","2017-10-31","632","불검출","불검출","적합"
"63","소스류","나가사키현","2017-11-01","374","불검출","불검출","적합"
"64","소스류","나가사키현","2017-11-16","1,680","불검출","불검출","적합"
"65","청주","니가타현","2017-11-15","270","불검출","불검출","적합"
"66","소스류","나가사키현","2017-11-10","5,016","불검출","불검출","적합"
"67","소스류","나가사키현","2017-10-20","3,137","불검출","불검출","적합"
"68","소스류","나가사키현","2017-11-15","1,130","불검출","불검출","적합"
"69","소스류","나가사키현","2017-10-14","795","불검출","불검출","적합"
"70","소스류","나가사키현","2017-10-16","643","불검출","불검출","적합"
"71","캔디류(사탕)","아이치현","2017-12-01","3,456","불검출","불검출","적합"
"72","어묵","사가현","2017-08-01","864","불검출","불검출","적합"
"73","캔디류(양갱)","도쿄도","2017-11-22","165","불검출","불검출","적합"
"74","캔디류(양갱)","도쿄도","2017-11-20","161","불검출","불검출","적합"
"75","어묵","사가현","2017-12-01","291","불검출","불검출","적합"
"76","소스류","나가사키현","2017-11-09","4,459","불검출","불검출","적합"
"77","소스류","나가사키현","2017-11-02","2,213","불검출","불검출","적합"
"78","소스류","에히메현","2017-11-13","1,080","불검출","불검출","적합"
"79","소스류","나가사키현","2017-11-01","1,028","불검출","불검출","적합"
