"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2017-12-21","3,580","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","대서양","2017-12-21","590","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2017-12-21","8,018","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2017-12-21","3,456","불검출","불검출","적합"
"5","냉장가오리","야마구치현","2017-12-21","200","불검출","불검출","적합"
"6","냉장명태","홋카이도","2017-12-21","5,020","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,목살,횟감)","대서양","2017-12-21","780","불검출","불검출","적합"
"8","활가리비","홋카이도","2017-12-21","7,320","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2017-12-21","8,809","불검출","불검출","적합"
"10","활가리비","홋카이도","2017-12-21","7,360","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-12-21","7,200","불검출","불검출","적합"
"12","냉장방어(잿방어)","후쿠오카현","2017-12-21","17","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2017-12-21","13,339","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-12-21","2,660","불검출","불검출","적합"
"15","활장어(먹장어)","나가사키현","2017-12-21","1,148","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-12-21","3,970","불검출","불검출","적합"
"17","냉장준치","야마구치현","2017-12-21","400","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2017-12-21","347","불검출","불검출","적합"
"19","냉장갈치","후쿠오카현","2017-12-21","680","불검출","불검출","적합"
"20","활방어","나가사키현","2017-12-21","9,841","불검출","불검출","적합"
